queue,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,profile_present,current_employer_explicit,profile_current_employer_tm_id,profile_current_employer,profile_joined,profile_contract_until,loan_owner_tm_id,loan_owner,owner_contract_until,profile_source_url,profile_source_sha256,profile_source_status,event_count,event_ids,event_types,event_dates,event_old_clubs,event_new_clubs,event_source_urls,event_source_sha256s,event_source_statuses,event_evidence_status,source_fields_status,missing_fields,escalation,queue_source_url,queue_source_sha256,source_hash_validation,snapshot_date
TYPED_CONDITION,ITA1,AC Mailand,5,Warren Bondo,659516,2003-09-15,288241,257353,1769525,1769474,DOB_NAME,YES,YES,5,AC Mailand,2025-02-03,2029-06-30,,,,https://www.transfermarkt.de/warren-bondo/profil/spieler/659516,7f9abf009d1b6a3f3bbe7070faa7522ca50c265422cf6785da5b4c5ae3088f12,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/ac-mailand/kader/verein/5/saison_id/2026/plus/1,62f75de72ed1f23bb563a5fa890848e43b2c13847e4bdb7efb02d5b9d513dd38,62f75de72ed1f23bb563a5fa890848e43b2c13847e4bdb7efb02d5b9d513dd38:CACHED_BYTES_MATCH | 7f9abf009d1b6a3f3bbe7070faa7522ca50c265422cf6785da5b4c5ae3088f12:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,AC Monza,2919,Kevin Martins,724069,2005-01-31,117892,0,1769551,1769533,DOB_NAME,YES,YES,2919,AC Monza,2025-01-02,2028-06-30,,,,https://www.transfermarkt.de/kevin-martins/profil/spieler/724069,0e267f77c7bb71b1c16e989fce0defeb3ea40099d40ad06193f747ffdedf1572,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/ac-monza/kader/verein/2919/saison_id/2026/plus/1,8f193279202724cc57a68a08441deb0fe889b73d8d97804595e81268516bfe10,8f193279202724cc57a68a08441deb0fe889b73d8d97804595e81268516bfe10:CACHED_BYTES_MATCH | 0e267f77c7bb71b1c16e989fce0defeb3ea40099d40ad06193f747ffdedf1572:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,AC Monza,2919,Noel Törnqvist,730531,2002-02-01,187993,255900,3018753,1769533,DOB_NAME,YES,YES,2919,AC Monza,2026-08-31,2027-06-30,1047,Como 1907,,https://www.transfermarkt.de/noel-tornqvist/profil/spieler/730531,58ebd1034f373f855be9c24e30adaea7c9a8c24bfa5cdfc479e2114db4c7cea1,CONFIRMED,2,6552129,LOAN,,Como 1907,AC Monza,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,CONFIRMED,AVAILABLE,MISSING_FIELDS,owner_contract_until,Sol,https://www.transfermarkt.de/ac-monza/kader/verein/2919/saison_id/2026/plus/1,8f193279202724cc57a68a08441deb0fe889b73d8d97804595e81268516bfe10,8f193279202724cc57a68a08441deb0fe889b73d8d97804595e81268516bfe10:CACHED_BYTES_MATCH | 58ebd1034f373f855be9c24e30adaea7c9a8c24bfa5cdfc479e2114db4c7cea1:CACHED_BYTES_MATCH | 64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,Cagliari Calcio,1390,Alen Sherri,304144,1997-12-15,293401,73838,1769528,1769480,DOB_NAME,YES,YES,1390,Cagliari Calcio,2024-07-24,2028-06-30,,,,https://www.transfermarkt.de/alen-sherri/profil/spieler/304144,0a8eeb465bc3bd20ad81ce4299fde906d4ac05c26fc9735519cfe0c539226202,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/cagliari-calcio/kader/verein/1390/saison_id/2026/plus/1,4d01f720bf6b2fb484bfc759a9f95eef9ef2c8d8f167551e1c287b989aa09415,4d01f720bf6b2fb484bfc759a9f95eef9ef2c8d8f167551e1c287b989aa09415:CACHED_BYTES_MATCH | 0a8eeb465bc3bd20ad81ce4299fde906d4ac05c26fc9735519cfe0c539226202:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,FC Turin,416,Alessio Cacciamani,1188619,2007-06-29,292257,78263,1769546,1769499,DOB_NAME,YES,YES,416,FC Turin,2025-07-01,2031-06-30,,,,https://www.transfermarkt.de/alessio-cacciamani/profil/spieler/1188619,b01ca4854428d8e73316745702645e60fba2ac21b3cd8954a3ea2636f42780fd,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/fc-turin/kader/verein/416/saison_id/2026/plus/1,d73169d98efbcdf92ebc3fffb64ce90192a06803ac73b01c465488f442d6cf82,d73169d98efbcdf92ebc3fffb64ce90192a06803ac73b01c465488f442d6cf82:CACHED_BYTES_MATCH | b01ca4854428d8e73316745702645e60fba2ac21b3cd8954a3ea2636f42780fd:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,FC Turin,416,Pietro Pellegri,364133,2001-03-17,290758,238873,1769495,1769499,DOB_NAME,YES,YES,416,FC Turin,2022-07-01,2027-06-30,,,,https://www.transfermarkt.de/pietro-pellegri/profil/spieler/364133,e63f33a3283e23f636d17be2c75c6c7ecb088c69ddb31f387bec4a1c5a3f8455,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/fc-turin/kader/verein/416/saison_id/2026/plus/1,d73169d98efbcdf92ebc3fffb64ce90192a06803ac73b01c465488f442d6cf82,d73169d98efbcdf92ebc3fffb64ce90192a06803ac73b01c465488f442d6cf82:CACHED_BYTES_MATCH | e63f33a3283e23f636d17be2c75c6c7ecb088c69ddb31f387bec4a1c5a3f8455:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,Genua CFC,252,Franz Stolz,462699,2001-02-14,270570,70524,2570652,1769510,DOB_NAME,YES,YES,252,Genua CFC,2024-01-27,2027-06-30,,,,https://www.transfermarkt.de/franz-stolz/profil/spieler/462699,011a6374ff338d0dd71eb2a82712db1b13878d0e82458b71c51dc1ef6ffdcc1a,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1:CACHED_BYTES_MATCH | 011a6374ff338d0dd71eb2a82712db1b13878d0e82458b71c51dc1ef6ffdcc1a:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,Juventus Turin,506,Douglas Luiz,447661,1998-05-09,23491,236499,917549,1769482,DOB_NAME,YES,YES,506,Juventus Turin,2024-07-01,2029-06-30,,,,https://www.transfermarkt.de/douglas-luiz/profil/spieler/447661,c6783f6abd56294316fb31e9fa4db966c3a9ede20d203e25b1fa6ba92d665ed9,CONFIRMED,1,6148452,LOAN_RETURN,2026-06-30,Aston Villa,Juventus Turin,https://www.transfermarkt.de/premier-league/transfers/wettbewerb/GB1/saison_id/2026,dea85796083e3a3c441b9d8a4a6bb63799d6b5db6581c82fc0743e65e1042ee3,CONFIRMED,AVAILABLE,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/juventus-turin/kader/verein/506/saison_id/2026/plus/1,0009d8e86a1fcff175fb368bcdc9cac816372b11375dc9917e504e11cc3f9b54,0009d8e86a1fcff175fb368bcdc9cac816372b11375dc9917e504e11cc3f9b54:CACHED_BYTES_MATCH | c6783f6abd56294316fb31e9fa4db966c3a9ede20d203e25b1fa6ba92d665ed9:CACHED_BYTES_MATCH | dea85796083e3a3c441b9d8a4a6bb63799d6b5db6581c82fc0743e65e1042ee3:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,Lazio Rom,398,Davide Renzetti,918957,2006-06-09,117670,0,1769746,1769487,DOB_NAME,YES,YES,398,Lazio Rom,2024-07-01,2027-06-30,,,,https://www.transfermarkt.de/davide-renzetti/profil/spieler/918957,d378a5988da7c20fe48ae0cf0b0de9981e26dff7576cc3ee7875662160947771,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/lazio-rom/kader/verein/398/saison_id/2026/plus/1,9c76fbe0b5d68bfdb8d420274f6285cb7a4f149afb425f160c4bae3837bebead,9c76fbe0b5d68bfdb8d420274f6285cb7a4f149afb425f160c4bae3837bebead:CACHED_BYTES_MATCH | d378a5988da7c20fe48ae0cf0b0de9981e26dff7576cc3ee7875662160947771:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,Lazio Rom,398,Filipe Bordon,1110645,2005-06-24,292448,75645,1769586,1769487,DOB_NAME,YES,YES,398,Lazio Rom,2024-07-01,2028-06-30,,,,https://www.transfermarkt.de/filipe-bordon/profil/spieler/1110645,14dfc0bbfe816f5983cccb28ba3ed1ce39d0eebc7265815acc86aea3fce9ac33,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/lazio-rom/kader/verein/398/saison_id/2026/plus/1,9c76fbe0b5d68bfdb8d420274f6285cb7a4f149afb425f160c4bae3837bebead,9c76fbe0b5d68bfdb8d420274f6285cb7a4f149afb425f160c4bae3837bebead:CACHED_BYTES_MATCH | 14dfc0bbfe816f5983cccb28ba3ed1ce39d0eebc7265815acc86aea3fce9ac33:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,Lazio Rom,398,Romano Floriani Mussolini,708086,2003-01-27,288260,74071,1769525,1769487,DOB_NAME,YES,YES,398,Lazio Rom,2023-07-01,2028-06-30,,,,https://www.transfermarkt.de/romano-floriani-mussolini/profil/spieler/708086,8d58fa9e4bcb779769780b45e5f29d49f0dfa6b8fa0e6f59d54c45ed9e2bb227,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/lazio-rom/kader/verein/398/saison_id/2026/plus/1,9c76fbe0b5d68bfdb8d420274f6285cb7a4f149afb425f160c4bae3837bebead,9c76fbe0b5d68bfdb8d420274f6285cb7a4f149afb425f160c4bae3837bebead:CACHED_BYTES_MATCH | 8d58fa9e4bcb779769780b45e5f29d49f0dfa6b8fa0e6f59d54c45ed9e2bb227:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,US Lecce,1005,Alexandru Borbei,667640,2003-06-27,118863,277734,1769522,1769483,DOB_NAME,YES,YES,1005,US Lecce,2022-07-01,2028-06-30,,,,https://www.transfermarkt.de/alexandru-borbei/profil/spieler/667640,b8ffcaf17bf0220297f52c47ea7bef53614a397bb7f2de7118eeb3f1c9f726fd,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc:CACHED_BYTES_MATCH | b8ffcaf17bf0220297f52c47ea7bef53614a397bb7f2de7118eeb3f1c9f726fd:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,US Lecce,1005,Marlon Ubani,745595,2005-03-26,118015,0,1769509,1769483,DOB_NAME,YES,YES,1005,US Lecce,2025-07-01,2029-06-30,,,,https://www.transfermarkt.de/marlon-ubani/profil/spieler/745595,fd467b906d276a0339b5d1b1cb331f7c9482b996556d9a2a0cf0ff57889a88b2,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc:CACHED_BYTES_MATCH | fd467b906d276a0339b5d1b1cb331f7c9482b996556d9a2a0cf0ff57889a88b2:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,US Lecce,1005,Milos Jovic,943473,2006-05-22,269972,0,3354941,1769483,DOB_NAME,YES,YES,1005,US Lecce,2025-08-28,2029-06-30,,,,https://www.transfermarkt.de/milos-jovic/profil/spieler/943473,b105c636c2a21486be0a73a5851fe252ff08f4f39814b83d477288d6ade98a85,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc:CACHED_BYTES_MATCH | b105c636c2a21486be0a73a5851fe252ff08f4f39814b83d477288d6ade98a85:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,US Lecce,1005,Vernon Addo,1017950,2005-05-24,6591,0,725001,1769483,DOB_NAME,YES,YES,1005,US Lecce,2024-07-01,2028-06-30,,,,https://www.transfermarkt.de/vernon-addo/profil/spieler/1017950,f834e7ef658a7b9f96153f785b6513a1a1c26127760ea1341adb7f8b5b4053f9,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc:CACHED_BYTES_MATCH | f834e7ef658a7b9f96153f785b6513a1a1c26127760ea1341adb7f8b5b4053f9:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,US Sassuolo,6574,Andrea Ghion,390163,2000-02-23,290759,257164,1769495,1769542,DOB_NAME,YES,YES,6574,US Sassuolo,2019-07-01,2029-06-30,,,,https://www.transfermarkt.de/andrea-ghion/profil/spieler/390163,95b8debc886e687c0d45700ce01501c877999aeccf307a57a48b207b08ae46b6,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/us-sassuolo/kader/verein/6574/saison_id/2026/plus/1,686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38,686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38:CACHED_BYTES_MATCH | 95b8debc886e687c0d45700ce01501c877999aeccf307a57a48b207b08ae46b6:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,US Sassuolo,6574,Simone Cinquegrano,919669,2004-06-25,278102,0,1769481,1769542,DOB_NAME,YES,YES,6574,US Sassuolo,2024-07-01,2027-06-30,,,,https://www.transfermarkt.de/simone-cinquegrano/profil/spieler/919669,6f545a85d65e47c429045da1e06cc9e47104e6e8f036d504e81b5089cf2b96a2,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/us-sassuolo/kader/verein/6574/saison_id/2026/plus/1,686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38,686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38:CACHED_BYTES_MATCH | 6f545a85d65e47c429045da1e06cc9e47104e6e8f036d504e81b5089cf2b96a2:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,Udinese Calcio,410,Enzo Ebosse,342877,1999-03-11,285730,241007,1769496,1769488,DOB_NAME,YES,YES,410,Udinese Calcio,2022-07-29,2027-06-30,,,,https://www.transfermarkt.de/enzo-ebosse/profil/spieler/342877,97e8b5b22ad000cca0cccbcbc0aadf61269926a0d071cfe12aaebec233b703d6,CONFIRMED,1,6162456,LOAN_RETURN,2026-06-30,FC Turin,Udinese Calcio,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,CONFIRMED,AVAILABLE,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/udinese-calcio/kader/verein/410/saison_id/2026/plus/1,7fdfe70ee199497c7c8bba7f008dea4b0f8e1ab4fec8c51d19f4eb9f681c5506,7fdfe70ee199497c7c8bba7f008dea4b0f8e1ab4fec8c51d19f4eb9f681c5506:CACHED_BYTES_MATCH | 97e8b5b22ad000cca0cccbcbc0aadf61269926a0d071cfe12aaebec233b703d6:CACHED_BYTES_MATCH | 64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,Udinese Calcio,410,James Abankwah,648032,2004-01-16,261545,264509,917534,1769488,DOB_NAME,YES,YES,410,Udinese Calcio,2022-01-26,2029-06-30,,,,https://www.transfermarkt.de/james-abankwah/profil/spieler/648032,d20d8335e342a6217d037b5ab28c34a0f58f0f3e4e57ac1540d176694d2e3ca1,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/udinese-calcio/kader/verein/410/saison_id/2026/plus/1,7fdfe70ee199497c7c8bba7f008dea4b0f8e1ab4fec8c51d19f4eb9f681c5506,7fdfe70ee199497c7c8bba7f008dea4b0f8e1ab4fec8c51d19f4eb9f681c5506:CACHED_BYTES_MATCH | d20d8335e342a6217d037b5ab28c34a0f58f0f3e4e57ac1540d176694d2e3ca1:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,Venezia FC,607,Matteo Dagasso,744621,2004-04-01,282591,79093,1769503,1769500,DOB_NAME,YES,YES,607,Venezia FC,2026-01-28,2030-06-30,,,,https://www.transfermarkt.de/matteo-dagasso/profil/spieler/744621,fd209eb1d1c5b5a9fe05476d7ab6ae8164a771a72b6519e195e0a76b6316ba8b,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9:CACHED_BYTES_MATCH | fd209eb1d1c5b5a9fe05476d7ab6ae8164a771a72b6519e195e0a76b6316ba8b:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,NED1,ADO Den Haag,1268,Yannick Eduardo,930998,2006-01-23,136391,0,2228243,2228225,DOB_NAME,YES,YES,1268,ADO Den Haag,2026-07-21,2027-06-30,533,TSG 1899 Hoffenheim,,https://www.transfermarkt.de/yannick-eduardo/profil/spieler/930998,02ffabd4dc194e9b04d544a119b7ea12249510875c039b0d248d0d5e49a0be27,CONFIRMED,2,6444089,LOAN,,TSG 1899 Hoffenheim,ADO Den Haag,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 | https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a | 11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336,CONFIRMED,AVAILABLE,MISSING_FIELDS,owner_contract_until,Sol,https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1,474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0,474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0:CACHED_BYTES_MATCH | 02ffabd4dc194e9b04d544a119b7ea12249510875c039b0d248d0d5e49a0be27:CACHED_BYTES_MATCH | c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a:CACHED_BYTES_MATCH | 11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,NED1,FC Utrecht,200,Artem Stepanov,1045344,2007-08-10,274322,74749,1376258,2228241,DOB_NAME,YES,YES,200,FC Utrecht,2026-01-30,2027-06-30,15,Bayer 04 Leverkusen,,https://www.transfermarkt.de/artem-stepanov/profil/spieler/1045344,4cc32447525983f5deb11caf5d8efdb89a44cae2f8742637ceb52a4bcbe2b12e,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,owner_contract_until,Sol,https://www.transfermarkt.de/fc-utrecht/kader/verein/200/saison_id/2026/plus/1,30172180fe0b90bafc4f2d8225a407eb91445c75b04c67bdb0bfe6d096d2e552,30172180fe0b90bafc4f2d8225a407eb91445c75b04c67bdb0bfe6d096d2e552:CACHED_BYTES_MATCH | 4cc32447525983f5deb11caf5d8efdb89a44cae2f8742637ceb52a4bcbe2b12e:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,NED1,Fortuna Sittard,385,Shiloh 't Zand,595247,2003-05-14,294619,73964,2228232,2228247,DOB_NAME,YES,YES,385,Fortuna Sittard,2026-07-16,2027-06-30,24366,Feyenoord Rotterdam U21,2028-06-30,https://www.transfermarkt.de/shiloh-t-zand/profil/spieler/595247,673d256c71796598dd5bae0a7fceab9788bc86e2d6448cdb316b160469dac010,CONFIRMED,1,6431412,LOAN,,Feyenoord Rotterdam U21,Fortuna Sittard,https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026,11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336,CONFIRMED,AVAILABLE,SUFFICIENT_OWNER_AND_CHRONOLOGY,,,https://www.transfermarkt.de/fortuna-sittard/kader/verein/385/saison_id/2026/plus/1,3459b44bdebecde47d2a1440be82d9c09e8f120a342ec34fc969ad1288f64fcd,3459b44bdebecde47d2a1440be82d9c09e8f120a342ec34fc969ad1288f64fcd:CACHED_BYTES_MATCH | 673d256c71796598dd5bae0a7fceab9788bc86e2d6448cdb316b160469dac010:CACHED_BYTES_MATCH | 11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,NED1,Willem II Tilburg,403,Amine Et-Taïbi,565401,2003-02-05,136794,0,2228251,2228239,DOB_NAME,YES,YES,403,Willem II Tilburg,2026-01-21,2028-06-30,,,,https://www.transfermarkt.de/amine-et-taibi/profil/spieler/565401,7d684a590b64cfff202c962e122520a4581881eecc652b51526e840310805e15,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/willem-ii-tilburg/kader/verein/403/saison_id/2026/plus/1,032766443b9dd7e08c2a2a00943278f8412892d9f759e398b82d7ef4e594d0db,032766443b9dd7e08c2a2a00943278f8412892d9f759e398b82d7ef4e594d0db:CACHED_BYTES_MATCH | 7d684a590b64cfff202c962e122520a4581881eecc652b51526e840310805e15:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,POR1,CD Nacional,982,Allen Obando,1050373,2006-06-13,299758,278856,6234443,2490378,DOB_NAME,YES,YES,982,CD Nacional,2026-08-13,2027-06-30,69261,Inter Miami CF,,https://www.transfermarkt.de/allen-obando/profil/spieler/1050373,a07de90d3729f7d24ef26796461129a7625d053e89cc20a939232fb333e812b7,CONFIRMED,1,6502576,LOAN,,Inter Miami CF,CD Nacional,https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026,387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445,CONFIRMED,AVAILABLE,MISSING_FIELDS,owner_contract_until,Sol,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6:CACHED_BYTES_MATCH | a07de90d3729f7d24ef26796461129a7625d053e89cc20a939232fb333e812b7:CACHED_BYTES_MATCH | 387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,POR1,CD Nacional,982,Matchoi Djaló,685887,2003-04-10,149155,252470,2424840,2490378,DOB_NAME,YES,YES,982,CD Nacional,2026-08-13,,,,,https://www.transfermarkt.de/matchoi-djalo/profil/spieler/685887,ef236821a28d49016a1595900f580db8e718cf9180e8c45e963b26606fbec473,CONFIRMED,3,6502002 | 5859468,PERMANENT | LOAN_RETURN,2026-06-30,Basaksehir FK | Wisla Plock,CD Nacional | Basaksehir FK,https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026 | https://www.transfermarkt.de/super-lig/transfers/wettbewerb/TR1/saison_id/2026,387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445 | 673f7a4eee1e2dc5a16d0727bf4f4c45015c921cc092e8d3b7b759b5db06f4be,CONFIRMED,AVAILABLE,MISSING_FIELDS,profile_contract_until | loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6:CACHED_BYTES_MATCH | ef236821a28d49016a1595900f580db8e718cf9180e8c45e963b26606fbec473:CACHED_BYTES_MATCH | 387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445:CACHED_BYTES_MATCH | 673f7a4eee1e2dc5a16d0727bf4f4c45015c921cc092e8d3b7b759b5db06f4be:CACHED_BYTES_MATCH,2026-09-12
