league,club,club_tm_id,player_tm_id,player,dob,fm_id,fifa_id,native_club_id,target_club_id,current_club_tm_id,current_club_name,current_profile_source,current_profile_sha256,transfer_event_id,event_date,transfer_type,old_club_tm_id,old_club_name,old_native_club_id,new_club_tm_id,new_club_name,new_native_club_id,transaction_owner_external_club_id,transaction_owner_native_club_id,loan_end,joined,contract_until,status,timeline_basis,attempts,escalation,event_source,event_source_sha256,roster_source,roster_source_sha256,history_event_ids,provenance
BEL1,Union Saint-Gilloise,3948,1256870,Massiré Sylla,2005-01-07,143353,0,2359302,458780,3948,Union Saint-Gilloise,https://www.transfermarkt.de/massire-sylla/profil/spieler/1256870,9274e939eb69521b5dd830c2c890711cdf530894bc89c25ebc854b9a1a326031,,,,,,,,,,,,,2026-01-13,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/union-saint-gilloise/kader/verein/3948/saison_id/2026/plus/1,6678f90f37564c9f8683b893f1bf4bed395816093e2ee4489ebbda3dc900e98e,,"Queue https://www.transfermarkt.de/union-saint-gilloise/kader/verein/3948/saison_id/2026/plus/1 sha256=6678f90f37564c9f8683b893f1bf4bed395816093e2ee4489ebbda3dc900e98e; transfer event none from  sha256=; profile https://www.transfermarkt.de/massire-sylla/profil/spieler/1256870 sha256=9274e939eb69521b5dd830c2c890711cdf530894bc89c25ebc854b9a1a326031; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
BEL1,VV St. Truiden,475,1137664,Oumar Diouf,2003-05-15,236874,277647,458801,458759,475,VV St. Truiden,https://www.transfermarkt.de/oumar-diouf/profil/spieler/1137664,70f050492fbd69e3aa4c6c0113d42e2079bae45d628fed65591be490fb5daafc,,,,,,,,,,,,,2026-01-20,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1,c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a,,"Queue https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1 sha256=c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a; transfer event none from  sha256=; profile https://www.transfermarkt.de/oumar-diouf/profil/spieler/1137664 sha256=70f050492fbd69e3aa4c6c0113d42e2079bae45d628fed65591be490fb5daafc; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
BEL1,Lommel SK,5026,938400,Isaiah Dada-Mascoll,2006-05-24,262625,0,917518,458783,5026,Lommel SK,https://www.transfermarkt.de/isaiah-dada-mascoll/profil/spieler/938400,a7b9da93b1474b163aa30b36933a982435ee966375330b4e04d1163790ac22f1,6477603,,LOAN,9265,Manchester City U21,,5026,Lommel SK,458783,9265,,,2026-08-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2026,b7bb2a6732c6fd36f5bc04c1a381201e6b000a9931eb01f1c8cd74786f19bd7c,https://www.transfermarkt.de/lommel-sk/kader/verein/5026/saison_id/2026/plus/1,9ff756a9f65fb1a83d753e141d2c89530fd8a9311bba2096f5846c718c381d8a,6477603,"Queue https://www.transfermarkt.de/lommel-sk/kader/verein/5026/saison_id/2026/plus/1 sha256=9ff756a9f65fb1a83d753e141d2c89530fd8a9311bba2096f5846c718c381d8a; transfer event 6477603 from https://www.transfermarkt.de/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2026 sha256=b7bb2a6732c6fd36f5bc04c1a381201e6b000a9931eb01f1c8cd74786f19bd7c; profile https://www.transfermarkt.de/isaiah-dada-mascoll/profil/spieler/938400 sha256=a7b9da93b1474b163aa30b36933a982435ee966375330b4e04d1163790ac22f1; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
BEL1,Cercle Brügge,520,1274489,Royer Caicedo,2006-05-05,231190,76933,3670018,458755,520,Cercle Brügge,https://www.transfermarkt.de/royer-caicedo/profil/spieler/1274489,aed38e4a6615a02bc4b365005a9758d768fd04cb0a04fcc92f4175499c149bc3,,,,,,,,,,,,,2026-02-02,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1,7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03,,"Queue https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1 sha256=7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03; transfer event none from  sha256=; profile https://www.transfermarkt.de/royer-caicedo/profil/spieler/1274489 sha256=aed38e4a6615a02bc4b365005a9758d768fd04cb0a04fcc92f4175499c149bc3; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
BEL1,Cercle Brügge,520,289648,Dante Vanzeir,1998-04-16,235432,234905,458753,458755,520,Cercle Brügge,https://www.transfermarkt.de/dante-vanzeir/profil/spieler/289648,6eef60d3a538dd214244055ef909392a29d1707c9b3d09373b881444a44ecdb1,,,,,,,,,,,,,2026-01-06,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1,7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03,,"Queue https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1 sha256=7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03; transfer event none from  sha256=; profile https://www.transfermarkt.de/dante-vanzeir/profil/spieler/289648 sha256=6eef60d3a538dd214244055ef909392a29d1707c9b3d09373b881444a44ecdb1; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
BEL1,Cercle Brügge,520,467616,Luke Le Roux,2000-03-10,259041,255703,917520,458755,520,Cercle Brügge,https://www.transfermarkt.de/luke-le-roux/profil/spieler/467616,8d67a157eebd79eaefd4fe7f79d147b789cb57ee9ea2e59ad125defe6842991a,6581821,,FREE_TRANSFER,515,VereinslosVereinslos,,520,Cercle Brügge,458755,515,,,2026-09-10,2028-06-30,CONFIRMED,CURRENT_UNDATED_PERMANENT_OR_FREE_EVENT,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2026,b7bb2a6732c6fd36f5bc04c1a381201e6b000a9931eb01f1c8cd74786f19bd7c,https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1,7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03,6581821,"Queue https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1 sha256=7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03; transfer event 6581821 from https://www.transfermarkt.de/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2026 sha256=b7bb2a6732c6fd36f5bc04c1a381201e6b000a9931eb01f1c8cd74786f19bd7c; profile https://www.transfermarkt.de/luke-le-roux/profil/spieler/467616 sha256=8d67a157eebd79eaefd4fe7f79d147b789cb57ee9ea2e59ad125defe6842991a; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_DESTINATION_EVENT_AND_PROFILE_AGREE; no departure inferred from roster absence."
BEL1,KV Kortrijk,601,1050404,Rok Storman,2004-09-04,11252,0,790540,458781,601,KV Kortrijk,https://www.transfermarkt.de/rok-storman/profil/spieler/1050404,538e6cef8900d359fc59690349655df327857344088e4296cad9aea838f402af,6553171,,LOAN,13726,MFK Karvina,,601,KV Kortrijk,458781,13726,,,2026-09-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2026,b7bb2a6732c6fd36f5bc04c1a381201e6b000a9931eb01f1c8cd74786f19bd7c,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,6553171,"Queue https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1 sha256=a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c; transfer event 6553171 from https://www.transfermarkt.de/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2026 sha256=b7bb2a6732c6fd36f5bc04c1a381201e6b000a9931eb01f1c8cd74786f19bd7c; profile https://www.transfermarkt.de/rok-storman/profil/spieler/1050404 sha256=538e6cef8900d359fc59690349655df327857344088e4296cad9aea838f402af; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
BEL1,KVC Westerlo,968,1010044,Dylan Ourega,2004-10-06,280439,74136,1179674,458763,968,KVC Westerlo,https://www.transfermarkt.de/dylan-ourega/profil/spieler/1010044,5c3bf6d2cf43b02801f9f1fdbac6ab7b0388d710a71f4a1227afd42b52568cd2,,,,,,,,,,,,,2026-01-21,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/kvc-westerlo/kader/verein/968/saison_id/2026/plus/1,4b321535def794641a57896ea3b395b11fb16964a25bb51fab6f75bf5e2a3382,,"Queue https://www.transfermarkt.de/kvc-westerlo/kader/verein/968/saison_id/2026/plus/1 sha256=4b321535def794641a57896ea3b395b11fb16964a25bb51fab6f75bf5e2a3382; transfer event none from  sha256=; profile https://www.transfermarkt.de/dylan-ourega/profil/spieler/1010044 sha256=5c3bf6d2cf43b02801f9f1fdbac6ab7b0388d710a71f4a1227afd42b52568cd2; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
BEL1,KVC Westerlo,968,1247587,Michée Ndembi,2007-07-04,288176,0,2490372,458763,968,KVC Westerlo,https://www.transfermarkt.de/michee-ndembi/profil/spieler/1247587,fbfacb6bdb32b68eacad02a923df7ab3c86dad7f5e61728514e5d7de87ae041b,,,,,,,,,,,,,2026-02-02,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/kvc-westerlo/kader/verein/968/saison_id/2026/plus/1,4b321535def794641a57896ea3b395b11fb16964a25bb51fab6f75bf5e2a3382,,"Queue https://www.transfermarkt.de/kvc-westerlo/kader/verein/968/saison_id/2026/plus/1 sha256=4b321535def794641a57896ea3b395b11fb16964a25bb51fab6f75bf5e2a3382; transfer event none from  sha256=; profile https://www.transfermarkt.de/michee-ndembi/profil/spieler/1247587 sha256=fbfacb6bdb32b68eacad02a923df7ab3c86dad7f5e61728514e5d7de87ae041b; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
CZE1,FK Jablonec,1322,652051,Filip Vecheta,2003-02-15,11552,0,790538,786437,1322,FK Jablonec,https://www.transfermarkt.de/filip-vecheta/profil/spieler/652051,230f02b952a77fab86a4cd7938d6051dbddc2d90f52f0bc3a0fc61b482d0749c,6432210,,LOAN,1496,FK Pardubice,790538,1322,FK Jablonec,786437,1496,790538,,2026-07-16,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026,4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63,https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1,fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21,6432210,"Queue https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1 sha256=fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21; transfer event 6432210 from https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026 sha256=4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63; profile https://www.transfermarkt.de/filip-vecheta/profil/spieler/652051 sha256=230f02b952a77fab86a4cd7938d6051dbddc2d90f52f0bc3a0fc61b482d0749c; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
CZE1,FK Jablonec,1322,802836,Dominik Hollý,2003-11-11,295996,70867,786442,786437,1322,FK Jablonec,https://www.transfermarkt.de/dominik-holly/profil/spieler/802836,be0d24f3c4bab22725759d212c766be812476a542dc7659a07459e564938b16a,6556461,,LOAN,197,AC Sparta Prag,786442,1322,FK Jablonec,786437,197,786442,,2026-09-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026,4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63,https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1,fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21,6094795;6556461,"Queue https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1 sha256=fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21; transfer event 6556461 from https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026 sha256=4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63; profile https://www.transfermarkt.de/dominik-holly/profil/spieler/802836 sha256=be0d24f3c4bab22725759d212c766be812476a542dc7659a07459e564938b16a; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
CZE1,FK Pardubice,1496,1034738,Tomas Jelinek,2005-12-27,295815,0,786441,790538,1496,FK Pardubice,https://www.transfermarkt.de/tomas-jelinek/profil/spieler/1034738,41992c846bd00efa47f68588e63fbf8306d75605aa6babb7838816c14e31a11f,,,,,,,,,,,,,2026-01-16,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,,"Queue https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1 sha256=ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef; transfer event none from  sha256=; profile https://www.transfermarkt.de/tomas-jelinek/profil/spieler/1034738 sha256=41992c846bd00efa47f68588e63fbf8306d75605aa6babb7838816c14e31a11f; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
CZE1,FK Pardubice,1496,668311,Vladimir Neuman,2000-02-10,11264,0,790540,790538,1496,FK Pardubice,https://www.transfermarkt.de/vladimir-neuman/profil/spieler/668311,9a593570d2fc7160511c88ff291c6380f1ab93cd9cb82b22466c2dcdf529af54,6489916,,LOAN,13726,MFK Karvina,,1496,FK Pardubice,790538,13726,,,2026-08-06,2026-12-31,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026,4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,6489916;6489917,"Queue https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1 sha256=ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef; transfer event 6489916 from https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026 sha256=4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63; profile https://www.transfermarkt.de/vladimir-neuman/profil/spieler/668311 sha256=9a593570d2fc7160511c88ff291c6380f1ab93cd9cb82b22466c2dcdf529af54; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
CZE1,SK Sigma Olmütz,2311,1133943,Stéphane Noumbissie,2006-12-25,288748,0,1179665,786439,2311,SK Sigma Olmütz,https://www.transfermarkt.de/stephane-noumbissie/profil/spieler/1133943,bba4e6bed427b98c49fe98c657298d44f08496cbc2130b5983bd8b245699cdf8,6389807,,LOAN,12765,LOSC Lille B,,2311,SK Sigma Olmütz,786439,12765,,2029-06-30,2026-07-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026,4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,6389807,"Queue https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1 sha256=c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875; transfer event 6389807 from https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026 sha256=4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63; profile https://www.transfermarkt.de/stephane-noumbissie/profil/spieler/1133943 sha256=bba4e6bed427b98c49fe98c657298d44f08496cbc2130b5983bd8b245699cdf8; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
CZE1,SK Artis Brünn,24325,1238634,Youssoupha Sanyang,2005-08-31,295800,74742,786441,790564,24325,SK Artis Brünn,https://www.transfermarkt.de/youssoupha-sanyang/profil/spieler/1238634,56607b29e8b1a55316020c2917a88f14c25af1aa8ac15bcbb10ce75b02b75682,6576401,,LOAN,62,SK Slavia Prag,786441,24325,SK Artis Brünn,790564,62,786441,2030-06-30,2026-09-08,2027-06-30,CONFIRMED,CURRENT_UNDATED_LOAN_EVENT_PROFILE_OWNER_END,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026,4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,6576401,"Queue https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1 sha256=587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f; transfer event 6576401 from https://www.transfermarkt.de/chance-liga/transfers/wettbewerb/TS1/saison_id/2026 sha256=4eb600e7a8e262f0b3e2e95a268a14ae8f515e096d539a31c9981af247ff5f63; profile https://www.transfermarkt.de/youssoupha-sanyang/profil/spieler/1238634 sha256=56607b29e8b1a55316020c2917a88f14c25af1aa8ac15bcbb10ce75b02b75682; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_LOAN_EVENT_OWNER_AND_RETURN_DATE_AGREE; no departure inferred from roster absence."
CZE1,SK Artis Brünn,24325,212872,Jakub Fulnek,1994-04-26,11321,0,786434,790564,24325,SK Artis Brünn,https://www.transfermarkt.de/jakub-fulnek/profil/spieler/212872,7d4128f189a0a3f22adac09be7d300a5ef052027fa3c01583ff240f59ca297e5,,,,,,,,,,,,,2026-01-16,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,,"Queue https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1 sha256=587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f; transfer event none from  sha256=; profile https://www.transfermarkt.de/jakub-fulnek/profil/spieler/212872 sha256=7d4128f189a0a3f22adac09be7d300a5ef052027fa3c01583ff240f59ca297e5; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
CZE1,SK Artis Brünn,24325,456146,Dominik Plechaty,1999-04-18,11201,247345,786438,790564,24325,SK Artis Brünn,https://www.transfermarkt.de/dominik-plechaty/profil/spieler/456146,4328396d7caf1cf7a70d1a88ba08d0994d87689eb9df3769966d76c975bb5533,,,,,,,,,,,,,2026-01-27,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,,"Queue https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1 sha256=587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f; transfer event none from  sha256=; profile https://www.transfermarkt.de/dominik-plechaty/profil/spieler/456146 sha256=4328396d7caf1cf7a70d1a88ba08d0994d87689eb9df3769966d76c975bb5533; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
CZE1,SK Artis Brünn,24325,721807,Jiri Borek,2002-09-23,11407,0,786461,790564,24325,SK Artis Brünn,https://www.transfermarkt.de/jiri-borek/profil/spieler/721807,54fb002113ec1fd605f0dde428d3ad71701f46a05f56e5a34b411c74e0f56d33,,,,,,,,,,,,,2026-01-16,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,,"Queue https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1 sha256=587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f; transfer event none from  sha256=; profile https://www.transfermarkt.de/jiri-borek/profil/spieler/721807 sha256=54fb002113ec1fd605f0dde428d3ad71701f46a05f56e5a34b411c74e0f56d33; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
CZE1,SK Artis Brünn,24325,839535,Daniel Toula,2005-02-19,295806,0,786441,790564,24325,SK Artis Brünn,https://www.transfermarkt.de/daniel-toula/profil/spieler/839535,b8a0c643acbe5d2a9723bcb944dd89201c89f79b72aa768b6e4705da8d5e1a6d,,,,,,,,,,,,,2026-01-16,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,,"Queue https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1 sha256=587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f; transfer event none from  sha256=; profile https://www.transfermarkt.de/daniel-toula/profil/spieler/839535 sha256=b8a0c643acbe5d2a9723bcb944dd89201c89f79b72aa768b6e4705da8d5e1a6d; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
CZE1,SK Artis Brünn,24325,95802,Jan Navratil,1990-04-13,297578,201126,786439,790564,24325,SK Artis Brünn,https://www.transfermarkt.de/jan-navratil/profil/spieler/95802,8f290157c9270f4ec3d307eda0b60fcde36c0f01f89bd9d2035802e577c201d9,,,,,,,,,,,,,2026-01-18,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,,"Queue https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1 sha256=587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f; transfer event none from  sha256=; profile https://www.transfermarkt.de/jan-navratil/profil/spieler/95802 sha256=8f290157c9270f4ec3d307eda0b60fcde36c0f01f89bd9d2035802e577c201d9; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
