row_id,decision,technical_action,implementation_status,native_fm_id,detail
FM27-c92faf65bfd85cb12a23668f,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,276210,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-c9c7e63748004abec6d4a8fe,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,295806,MOVE_PRESERVE_METADATA
FM27-cb301e152f166ee611f8d90a,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,276724,MOVE_PRESERVE_METADATA
FM27-cb93e1b7db8415b3e965f654,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,235347,Muhammadali O'rinboyev
FM27-cc57c992a163036d192d6698,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-cc7bb7aa50c0ab0e03f48bd9,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,105039,MOVE_PRESERVE_METADATA
FM27-cc8c45ff7a76624165fbb41b,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,STAGED_TECHNICAL,136179,SQUAD
FM27-ccf27461bbf7709d63329ece,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-ccf58733d37f480e27c2b878,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-cdb3e5ade069540f377da4ca,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,275646,MOVE_PRESERVE_METADATA
FM27-cdc74c84678330674a9c19cd,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,11949,MOVE_PRESERVE_METADATA
FM27-ce1d613dc74aa42fd5229da4,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-ce52bba1b4a84020d610df40,ESCALATE_TECHNICAL,CLEAR_STALE_LOAN_KEEP_TARGET,STAGED_TECHNICAL,136794,RESOLVE_EXPIRED_LOAN
FM27-cee39c8f73847c4b1c3d397a,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,257412,Benjamin White
FM27-ceec33ada9d0ce5a084aa31b,APPLY,,STAGED_APPLY,236277,PRESERVE_PROTECTED_SQUAD
FM27-d0042469a20d0bca73a72a11,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-d03f1c0bb3ce145d925bd7ce,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,88011,MOVE_PRESERVE_METADATA
FM27-d1bc2383ce0f819672479ff7,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,290701,MOVE_PRESERVE_METADATA
FM27-d24aac955f1d7f586428c025,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,268482,Leon Sommer
FM27-d341d5964663a3927259dc06,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-d34bf162c94771b633b2f793,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,12221,MOVE_PRESERVE_METADATA
FM27-d355c939fad636a10f493574,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,288149,MOVE_PRESERVE_METADATA
FM27-d3ab62b072268278d3398829,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-d4c54738ecf7354b30b5e560,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-d5311fc6c2bdd764eeb4ed51,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-d5ffa9b498e4d984e4ce50e7,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-d63022aab862d78ef39cc262,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,24144,MOVE_PRESERVE_METADATA
FM27-d63baec9bf9140cbd0e82fe2,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,201024,RESOLVE_EXPIRED_LOAN
FM27-d775ee38452dd016667665e1,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,273729,MOVE_PRESERVE_METADATA
FM27-d7f98e2daae0225dc5ba3dad,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,280829,MOVE_PRESERVE_METADATA
FM27-d84274e3cb1fb16d30d65d5b,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,235432,MOVE_PRESERVE_METADATA
FM27-d881b53f16806f9c4eac7f9f,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,TECHNICAL_BLOCKER,222801,"Native owner contract ends 2026-06-30, before resolved loan end 2027-06-30; no replacement contract date supplied."
FM27-d881f591f44c986b787fa011,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,296787,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-d8d7932f7ba488c2f3f34cfa,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,STAGED_TECHNICAL,269708,SQUAD
FM27-d8efc5e9ee5fae00227ccf8e,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,268329,David Haider
FM27-d8fd510762685607c8eec844,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,269921,MOVE_PRESERVE_METADATA
FM27-d92c69e3daf89372b7b29db0,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,281314,Juan Luis Sánchez Velasco
FM27-d96c8eb07340b35a0c6043cf,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-da712647a0c02462a94c5072,ESCALATE_TECHNICAL,APPLY_CONFIRMED_TIMELINE_WITH_GUARD_REPAIR,TECHNICAL_BLOCKER,296798,Local confirmed timeline says loan end 2029-06-30 after owner contract 2027-06-30; exact loan end cannot be synthesized safely.
FM27-dacf94d931b549a384816f13,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,276591,MOVE_PRESERVE_METADATA
FM27-db1d5ab5bae86a8b5c8ed4fa,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-db479f12f38dfdfbfbd443fb,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,279863,MOVE_PRESERVE_METADATA
FM27-dbf3f34e1875b25b8f6defe4,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,143353,MOVE_PRESERVE_METADATA
FM27-dc5e8f41abd4968711e95897,ESCALATE_TECHNICAL,CLEAR_STALE_LOAN_KEEP_TARGET,STAGED_TECHNICAL,289289,RESOLVE_EXPIRED_LOAN
FM27-dc7ab24afbeff61030c4a6cc,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,296799,RESOLVE_EXPIRED_LOAN
FM27-dc8eaf45bf38632551510ba5,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,258550,Eli Junior Kroupi
FM27-dc8ec6509f029c487057acaa,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,11341,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-dd57b925cf2ea91f7a269949,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,261133,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-dd6aafa7691dfa93c0f2b460,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,STAGED_TECHNICAL,222665,SQUAD
FM27-de1dc552a80f80559101e3cb,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,TECHNICAL_BLOCKER,107669,Local candidate fm_id 107669 is not strong enough for a duplicate-safe bridge.
FM27-df2b4b6f586f7c086e2919f1,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,277294,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-dfc472c5f7aa295a7b58ddd4,ESCALATE_TECHNICAL,SET_CURRENT_LOAN_PRESERVE_TYPED_CONDITION,TECHNICAL_BLOCKER,277876,"Native owner contract ends 2026-06-30, before resolved loan end 2027-06-30; no replacement contract date supplied."
FM27-e06ad18dfeff030474167da9,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,76846,MOVE_PRESERVE_METADATA
FM27-e08f396e6fc94de2438d52bc,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,TECHNICAL_BLOCKER,267780,"Native owner contract ends 2026-06-30, before resolved loan end 2027-06-30; no replacement contract date supplied."
FM27-e0d89d4c54da6df10b7ecde8,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,271919,MOVE_PRESERVE_METADATA
FM27-e19f6142242d91c8ad150743,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-e1a7063a07d0a4811c39c884,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,299970,MOVE_PRESERVE_METADATA
FM27-e1c852485bb75c71d42944bb,ESCALATE_TECHNICAL,SET_CURRENT_LOAN_PRESERVE_TYPED_CONDITION,TECHNICAL_BLOCKER,212122,"Native owner contract ends 2026-06-30, before resolved loan end 2027-06-30; no replacement contract date supplied."
FM27-e2dec3b84909926ab17f87dc,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,265015,MOVE_PRESERVE_METADATA
FM27-e3c78f3bb91f4c5bff19a64c,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,STAGED_TECHNICAL,16802,SQUAD
FM27-e3fc90b88c9fcccceb6d8571,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,STAGED_TECHNICAL,277288,SQUAD
FM27-e4bc54681efef05e32744d55,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,260010,MOVE_PRESERVE_METADATA
FM27-e4d63d15efbbff2945a894ca,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,280197,MOVE_PRESERVE_METADATA
FM27-e5665f7d067e734b83445291,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,TECHNICAL_BLOCKER,55444,"Native owner contract ends 2026-06-30, before resolved loan end 2027-06-30; no replacement contract date supplied."
FM27-e57057fadcb6df1aa72c6bb4,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,11383,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-e5a379ad70403a127bbb8c9c,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,288176,MOVE_PRESERVE_METADATA
FM27-e5e093f15db87a75879d8083,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,280235,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-e68ab142225791e9c5413de3,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,275772,Josef Ganda
FM27-e6bbc1e6681c22f1be7c236a,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,TECHNICAL_BLOCKER,201384,Local candidate fm_id 201384 is not strong enough for a duplicate-safe bridge.
FM27-e7378becc3d38c519902b72c,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,280439,MOVE_PRESERVE_METADATA
FM27-e74bf9b6a1ef92a12dfc40cc,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-e93ac663f1ae6049d006afbe,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,235960,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-ea23a0df07385594f0c1a27b,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-ea6e2f6e100bd9c0ad6a8541,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,266377,MOVE_PRESERVE_METADATA
FM27-eafc3186bd5ee904c8838d53,ESCALATE_TECHNICAL,APPLY_CONFIRMED_TIMELINE_WITH_GUARD_REPAIR,TECHNICAL_BLOCKER,278138,Local confirmed timeline says loan end 2031-06-30 after owner contract 2027-06-30; exact loan end cannot be synthesized safely.
FM27-eb08499bf262b1e3970c8670,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-eb105c85985a0fdd7eb642b1,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,296689,MOVE_PRESERVE_METADATA
FM27-eb38b965b66b7c486173b38b,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,257478,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-eb678bd76af640d97e7fdd30,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-eba20fa2933eacedc4ea1b07,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,STAGED_TECHNICAL,278124,SQUAD
FM27-ebce3f8b2b036e8b8b343678,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,100029,MOVE_PRESERVE_METADATA
FM27-ec30b0602d09e3cafc0c690d,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,1000013240,MOVE_PRESERVE_METADATA
FM27-eccd0a8f0889fd46c0876009,ESCALATE_TECHNICAL,CLEAR_STALE_LOAN_KEEP_TARGET,STAGED_TECHNICAL,114549,RESOLVE_EXPIRED_LOAN
FM27-ed00790ed8927adca2e6c567,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,275529,Fynn-Luca Lakenmacher
FM27-ed0639e82779ebce98f33633,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,142430,MOVE_PRESERVE_METADATA
FM27-edd07c00705419209ef5f1d6,ESCALATE_TECHNICAL,MOVE_TO_EXTERNAL_IF_CLUB_EXISTS_ELSE_FREE_AGENT,STAGED_TECHNICAL,291094,MOVE_PRESERVE_METADATA
FM27-ee4290f7ccd638c2bf06b01b,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,TECHNICAL_BLOCKER,11264,"Native owner contract ends 2026-06-30, before resolved loan end 2026-12-31; no replacement contract date supplied."
FM27-ef2b0dd47566ac23459230d6,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,275696,MOVE_PRESERVE_METADATA
FM27-efcd184e4f7f32a4f2dcbfba,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,274305,RESOLVE_EXPIRED_LOAN
FM27-f159246749c3cbb533d053c0,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,259150,Iliman N'Diaye
FM27-f19fc478f87df76ff5eb2711,ESCALATE_TECHNICAL,APPLY_CONFIRMED_TIMELINE_WITH_GUARD_REPAIR,TECHNICAL_BLOCKER,284614,Local confirmed timeline says loan end 2031-06-30 after owner contract 2027-06-30; exact loan end cannot be synthesized safely.
FM27-f1dd98dc91cd2a70932fbdc5,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,295814,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-f21487776a8c0ce88e0aa3b4,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,307148,MOVE_PRESERVE_METADATA
FM27-f2c662579953a9eb27037156,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,235642,RESOLVE_EXPIRED_LOAN
FM27-f2e9b677ad85b489f6925e16,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,290015,Ally Samatta
FM27-f2fa4d2479d168b5bd33b57d,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,RESOLVED_IDENTITY_BRIDGE_NO_STATE_CHANGE,280308,Philipp Mwene
FM27-f3cb7b8596582c25d662eb2d,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,290027,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-f4420a7d7e0ce232261d56c7,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,281914,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-f449558035d0eac66691e9ff,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,274335,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-f4530a066cf25d7551e109fd,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-f475a320eb1adb14f1ee8575,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,276962,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-f49b5163e025672f24f10ecd,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,276085,MOVE_PRESERVE_METADATA
FM27-f4f5ee4b668f9285a68f4b92,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,275098,MOVE_PRESERVE_METADATA
FM27-f50838ddaaac8f12f3901d05,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,100214,MOVE_PRESERVE_METADATA
FM27-f553b5b5648224129de2e77d,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,277710,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-f5610eb9d48237362a580599,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,11503,MOVE_PRESERVE_METADATA
FM27-f5978ddefdab52b7be685763,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,275403,MOVE_PRESERVE_METADATA
FM27-f5a57cdb3a76a0e35cc46d5d,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,1000013185,MOVE_PRESERVE_METADATA
FM27-f5b5c80eaaeac6c713043776,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,284674,RESOLVE_EXPIRED_LOAN
FM27-f5e831c255ad6d2a92a8af45,ESCALATE_TECHNICAL,SET_CURRENT_LOAN_PRESERVE_TYPED_CONDITION,STAGED_TECHNICAL,289036,REPLACE_EXPIRED_LOAN
FM27-f6256f4730fd4699165a12cb,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,STAGED_IDENTITY_BRIDGE,221998,MOVE_PRESERVE_METADATA
FM27-f67e9d23972165995d48e82d,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,STAGED_TECHNICAL,232981,SQUAD
FM27-f6b8a3d0f4acc48a341cbd28,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,297578,MOVE_PRESERVE_METADATA
FM27-f6ed0460922494c720b81af8,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,105171,MOVE_PRESERVE_METADATA
FM27-f711e8abcaef24d17470eb41,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,1000015933,MOVE_PRESERVE_METADATA
FM27-f7298cb4012091ba72470f05,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-f7ae72b5d6593435246cd4b0,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,STAGED_TECHNICAL,270953,SQUAD
FM27-f7ba611da4c3f3a26b1d0d0c,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,285854,MOVE_PRESERVE_METADATA
FM27-f8c879bb6501a16d01f9076c,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,STAGED_IDENTITY_BRIDGE,296499,RESOLVE_EXPIRED_LOAN
FM27-f8e64ee669e1e4844c0f4eba,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,11262,MOVE_PRESERVE_METADATA
FM27-f94c6661ed64cda0ea5882d4,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,287999,MOVE_PRESERVE_METADATA
FM27-f962e0a29319ca9304cdb391,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,274395,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-fa374f8401f2c9deb268b76d,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,281422,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-faa7d310f3549244e33294d6,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,277651,MOVE_PRESERVE_METADATA
FM27-facc36578e561d93f1dd7636,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,STAGED_TECHNICAL,267421,SQUAD
FM27-fb26ba897b6c25e290b1b68b,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-fc09ca6d15551cca7ecd08b3,ESCALATE_TECHNICAL,CREATE_OR_BRIDGE_IDENTITY,STAGED_IDENTITY_BRIDGE,188142,MOVE_PRESERVE_METADATA
FM27-fc378fd08ff871fc0ec2f7b3,ESCALATE_TECHNICAL,SET_CURRENT_LOAN,TECHNICAL_BLOCKER,280808,"Native owner contract ends 2026-06-30, before resolved loan end 2027-06-30; no replacement contract date supplied."
FM27-fc4a69996581a7006c3b6527,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,6319,MOVE_PRESERVE_METADATA
FM27-fc5fc2cab457391975e357f2,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,295792,MOVE_PRESERVE_METADATA
FM27-fc655143916c530423ec18fd,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,282300,MOVE_PRESERVE_METADATA
FM27-fcb71b3168bf22fa21948c08,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-fcf7f94596d39bed55049631,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,11324,MOVE_PRESERVE_METADATA
FM27-fd8831e29622ad43e6854a98,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,235705,MOVE_PRESERVE_METADATA
FM27-fd9ab6980a0abaa7a5456709,KEEP_EXISTING,NO_CHANGE_KEEP_EXISTING,RESOLVED_NO_CHANGE,280245,EXTERNALLY_RESOLVED_NO_CHANGE
FM27-fe2e0afe3f124957983b7a2d,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,266864,MOVE_PRESERVE_METADATA
FM27-fe454ba9c56cb738a3851ac2,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,11321,MOVE_PRESERVE_METADATA
FM27-fe6180509f82e4fd3c72ee1e,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-fe7bb030ffe3d1da420e89e2,NONBLOCKING,,RESOLVED_NO_CHANGE,274322,RESOLVED
FM27-fe9faf3e7dfe4f3e9508a55a,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,271154,MOVE_PRESERVE_METADATA
FM27-feb7ffe80c0dfd93339e2804,NONBLOCKING,,RESOLVED_NO_CHANGE,,RESOLVED
FM27-ff321fc7173590fbb448cd4c,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,275760,MOVE_PRESERVE_METADATA
FM27-ff4119d5a5b1fcd045d1f72b,ESCALATE_TECHNICAL,MOVE_TO_TARGET_PRESERVE_METADATA,STAGED_TECHNICAL,276353,MOVE_PRESERVE_METADATA
FM27-ff88d94adb6748dc4f6bc138,APPLY,,STAGED_APPLY,23316,PRESERVE_PROTECTED_SQUAD
