queue,blocking,reason,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,source,source_sha256,snapshot_date,classification
,NO,,POR1,FC Alverca,2521,Vasco Moreira,657429,2001-05-07,153192,0,2490393,2490393,DOB_NAME,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,POR1,FC Alverca,2521,Vivaldo Semedo,1014243,2005-01-28,261556,273918,2490393,2490393,DOB_NAME,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,NATIVE_DELTA
,NO,,POR1,FC Alverca,2521,Yaya Bojang,1135770,2004-09-10,285590,70125,2490393,2490393,DOB_NAME,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Alverca,2521,Zakaria Kassary,1245251,2006-01-25,15944,0,8466434,2490393,DOB_NAME,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,NATIVE_DELTA
,NO,,POR1,FC Alverca,2521,Zé Rafael,225432,1993-06-16,222637,209543,2490393,2490393,DOB_NAME,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Alfonso Trezza,741517,1999-06-22,287771,255876,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Boris Popović,470796,2000-02-26,287778,258687,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Brian Mansilla,981058,2002-05-14,287784,268484,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Costinha,1582293,2008-08-04,,,,2494470,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,NATIVE_CREATE_CANDIDATE
,NO,,POR1,FC Arouca,8024,Diogo Monteiro,670713,2005-01-28,287787,263734,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Dylan Nandín,862352,2002-02-28,287783,279919,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Espen van Ee,607144,2003-07-05,287781,277664,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Fally Mayulu,826719,2002-07-15,24133,275641,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,POR1,FC Arouca,8024,Gabriel Rukavina,743567,2004-01-16,263161,270292,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Hyun-ju Lee,709166,2003-02-07,287776,276600,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Ignacio de Arruabarrena,367651,1997-01-16,233111,259872,3735553,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,NATIVE_DELTA
,NO,,POR1,FC Arouca,8024,Iván Barbero,514514,1998-08-17,287779,255461,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Jakub Vinarčík,912688,2005-07-11,287791,76845,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Javi Sánchez,340853,1997-03-14,284346,245238,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,POR1,FC Arouca,8024,José Fontán,609361,2000-02-11,287773,258728,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Leo Shahar,940858,2007-03-18,23416,0,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,NATIVE_DELTA
,NO,,POR1,FC Arouca,8024,Mario Climent,720526,2002-01-30,290327,76286,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Martim Duarte,575723,2003-01-17,153799,0,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Mateo Flores,1061283,2004-04-07,287785,75211,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Miguel Puche,632901,2001-04-30,287789,263837,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Naïs Djouahra,594926,1999-11-23,287768,246112,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Orest Lebedenko,524964,1998-09-23,286639,247040,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Pablo Gozálbez,622992,2001-04-30,287777,255140,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Pedro Santos,657435,2000-10-12,287775,273663,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Si-hoo Park,1154528,2007-08-18,,,,2494470,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,NATIVE_CREATE_CANDIDATE
,NO,,POR1,FC Arouca,8024,Taichi Fukui,868622,2004-07-15,287772,264188,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Arouca,8024,Tiago Esgaio,581121,1995-08-01,287770,251994,2494470,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Finn van Breemen,705016,2003-02-25,295336,276173,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Gabriel Cabral,979508,2003-04-19,287709,74578,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Garcia,574758,2002-01-04,287697,73453,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Gil Dias,329723,1996-09-28,287690,229453,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Ivan Zlobin,282654,1997-03-07,287698,236046,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Lazar Carević,344457,1999-03-16,287686,240834,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Leny Meyer,678843,2004-07-01,277669,269793,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Marcos Peña,1064121,2005-01-22,287700,278814,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Matheus Mattara,1223956,2006-09-01,287714,0,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,NATIVE_DELTA
,NO,,POR1,FC Famalicão,3329,Mathias de Amorim,1061975,2004-12-10,287689,277811,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Mathis Jangéal,1185887,2008-06-24,283472,81659,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Paulo Moreira,375392,2000-02-17,287901,72808,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Pedro Bondo,847484,2004-11-16,287702,76992,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Pedro Santos,825835,2003-02-10,287704,74093,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Rodrigo Pinheiro,549038,2002-08-28,287691,277322,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Roméo Beney,700479,2005-01-19,287699,279514,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Sorriso,868101,2001-02-23,287685,70971,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Tamás Szűcs,933240,2005-01-16,107668,0,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Tom van de Looi,420189,1999-07-02,287692,240685,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Umar Abubakar,1133954,2006-02-15,287713,80154,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Vojin Serafimovic,673435,2005-10-14,270280,0,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Víctor Rofino,709999,2002-07-28,153028,0,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Famalicão,3329,Óscar Aranda,652332,2002-04-29,287684,277594,2490398,2490398,DOB_NAME,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Alan Varela,756990,2001-07-04,287576,260599,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Alberto Costa,877139,2003-09-29,287579,270674,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,André Silva,198008,1995-11-06,283904,228941,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Borja Sainz,634461,2001-02-21,287577,252929,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Cláudio Ramos,155396,1991-11-16,287588,198513,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Diogo Costa,357153,1999-09-19,287571,234577,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Dominik Prpić,921533,2004-05-19,287589,271300,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Duarte Cunha,1182538,2008-01-25,287621,0,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,NATIVE_DELTA
,NO,,POR1,FC Porto,720,Francisco Moura,478365,1999-08-16,287582,251615,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Gabri Veiga,699704,2002-05-27,287578,258729,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Gabriel Mec,1228661,2008-04-11,222421,0,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,In-beom Hwang,365394,1996-09-20,294597,228010,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Jakub Kiwior,425918,2000-02-15,287574,265693,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Jan Bednarek,243028,1996-04-12,287580,220570,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,João Costa,198638,1996-02-02,287596,231474,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Martim Fernandes,935480,2006-01-18,287586,72093,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Nehuén Pérez,491693,2000-06-24,287581,244206,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Oskar Pietuszewski,1162012,2008-05-20,148229,75754,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,POR1,FC Porto,720,Pablo Rosario,370791,1997-01-07,287587,235134,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Pepê,520662,1997-02-24,287575,238896,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Samu Aghehowa,991268,2004-05-05,287572,277581,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Santiago Gimenez,552955,2001-04-18,278217,245152,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,NATIVE_DELTA
,NO,,POR1,FC Porto,720,Seko Fofana,182893,1995-05-07,292149,216320,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,NATIVE_DELTA
,NO,,POR1,FC Porto,720,Souza,1086258,2006-06-16,222649,0,3538955,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,NATIVE_DELTA
,NO,,POR1,FC Porto,720,Vasco Sousa,575716,2003-04-03,287062,274078,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Victor Froholdt,926993,2006-02-25,287573,279015,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,William Gomes,1004725,2006-03-15,287583,77033,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,FC Porto,720,Zaidu Sanusi,544784,1997-06-13,287590,251528,2490380,2490380,DOB_NAME,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,CURRENT_COVERED
,NO,,POR1,GD Estoril Praia,1465,André Lacximicant,752442,2001-05-19,287302,70908,2490386,2490386,DOB_NAME,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12,CURRENT_COVERED
,NO,,POR1,GD Estoril Praia,1465,Antef Tsoungui,503858,2002-12-30,287300,264121,2490386,2490386,DOB_NAME,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12,CURRENT_COVERED
,NO,,POR1,GD Estoril Praia,1465,Axel Camblan,924800,2003-08-30,279601,264512,2490386,2490386,DOB_NAME,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12,NATIVE_DELTA
