league,club_name,external_club_id,player_name,external_player_id,dob,status,review_reason,classification,transfer_type,old_club_id,new_club_id,fm_id,fifa_id,source_url,source_sha256
GER2,Hannover 96,42,Mwisho Mhango,1465501,2007-09-15,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,UNVERIFIED,1376268,1376268,287977,212267,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f
GER2,Hannover 96,42,Karl Steinmann,907082,2005-12-13,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376270,1376268,290146,80776,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f
GER2,Hannover 96,42,Lars Gindorf,455932,2001-08-13,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,LOAN_RETURN,1376276,1376268,272745,71297,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f
GER2,Hannover 96,42,Taycan Kurt,1201298,2008-05-18,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376268,275784,80308,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f
GER2,Hannover 96,42,Emir Sahiti,403177,1998-11-29,REVIEW_REQUIRED,DFB roster contradicts current Transfermarkt affiliation,AMBIGUOUS,PERMANENT,1376267,1376268,275639,263056,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f
GER2,SV Darmstadt 98,105,Marcel Schuhen,93651,1993-01-13,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376442,1376442,275505,209987,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Benedikt Börner,1008242,2006-04-10,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376442,1376442,275532,80162,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Patric Pfeiffer,391742,1999-08-20,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376442,1376442,275509,241590,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Aleksandar Vukotic,398851,1995-07-22,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376442,1376442,275508,243628,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Yannik Lührs,627356,2003-09-09,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376433,1376442,280197,272896,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Raoul Petretta,243878,1997-03-24,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,UNVERIFIED,6225954,1376442,300802,237642,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Florian Kleinhansl,448027,2000-08-11,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376257,1376442,276591,263089,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,William Mikelbrencis,743500,2004-02-25,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376267,1376442,275646,262045,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Matthias Bader,237162,1997-06-17,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376442,1376442,275513,225692,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Hiroki Akiyama,627533,2000-12-09,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376442,1376442,275514,79746,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Kai Klefisch,332624,1999-12-03,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376442,1376442,275507,251373,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Merveille Papela,405689,2001-01-18,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376442,1376442,275521,253475,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Marco Richter,279009,1997-11-24,REVIEW_REQUIRED,Identity or chronology review,MISSING_FROM_FM,UNVERIFIED,,1376442,,,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Lars Kehl,527278,2002-04-08,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376420,1376442,272306,263025,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Nicolas Verkooijen,1024747,2006-12-05,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,2228236,1376442,304019,0,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Luca Marseiler,339057,1997-02-18,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376442,1376442,275519,240156,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Yosuke Furukawa,957535,2003-07-16,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376442,1376442,275527,265797,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Noah Weißhaupt,392163,2001-09-20,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,2424837,1376442,148339,262672,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,SV Darmstadt 98,105,Milan Smit,703772,2003-02-13,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,2228248,1376442,294395,268820,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9
GER2,1. FC Kaiserslautern,2,Enis Kamga,1144518,2007-07-08,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376257,1376257,276608,79737,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Yannick Onohiol,1037925,2004-08-21,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376433,1376257,292439,268753,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Kelven Frees,934529,2005-02-03,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376433,1376257,280209,78436,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Alex Murphy,900601,2004-06-25,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,917523,1376257,23423,270617,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Paul Joly,806168,2000-06-07,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,PERMANENT,1376257,1376257,276582,263417,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Leon Robinson,521142,2001-07-11,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376257,1376257,276605,73136,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,David Schramm,932375,2006-06-28,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376257,1376257,288838,261456,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Mário Sauer,710885,2004-05-15,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1179657,1376257,291081,79390,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Dion Hofmeister,1290366,2009-07-11,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376257,1376257,288828,77043,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Kian Scheer,1144522,2007-06-30,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376257,1376257,288829,204269,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Marlon Ritter,151636,1994-10-15,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376257,1376257,276586,223755,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Ibrahim Kanaté,1132628,2006-10-23,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,458766,1376257,235273,0,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Thierry Tazemeta,790434,2007-07-27,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376262,1376257,289659,0,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Erik Müller,1144523,2006-06-11,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376257,1376257,288852,0,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Milos Lukovic,845872,2005-11-18,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,2949165,1376257,284173,69992,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,1. FC Kaiserslautern,2,Erencan Yardımcı,618898,2002-02-04,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376426,1376257,275167,252846,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1
GER2,Hertha BSC,44,Jerome Diallo,1379283,2009-06-13,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376269,272266,0,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2
GER2,Hertha BSC,44,Mayson Grothe,1228839,2009-01-21,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376269,272269,0,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2
GER2,Hertha BSC,44,Boris Mamuzah Lum,1067659,2007-10-02,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376269,1376269,272206,75212,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2
GER2,Hertha BSC,44,Kian Todorovic,1045444,2007-04-18,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376269,272246,0,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2
GER2,Hertha BSC,44,Oluwaseun Adewumi,982081,2005-02-23,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,458755,1376269,236118,74864,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2
GER2,Hertha BSC,44,Farid Alfa-Ruprecht,897402,2006-03-28,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376273,1376269,275304,80163,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2
GER2,Hertha BSC,44,Jelani Ndi,1062715,2007-08-04,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376269,1376269,284397,0,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2
GER2,Hertha BSC,44,Gustaf Nilsson,320440,1997-05-23,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,458756,1376269,235061,223933,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2
GER2,Hertha BSC,44,Niklas Hildebrandt,1163050,2008-07-08,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376269,272230,0,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2
GER2,1. FC Nürnberg,4,Robin Lisewski,884818,2006-02-13,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376258,1376258,274331,77838,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Nicolas Ortegel,666167,2004-01-07,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,LOAN_RETURN,1376358,1376258,269516,274989,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Mikayil Faye,666974,2004-07-14,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1769525,1376258,288251,277118,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Fynn Otto,529198,2002-03-08,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376406,1376258,271442,257081,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Kristian Mandic,1116267,2007-10-02,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376258,274335,79264,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Eric Porstner,1152976,2007-05-09,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376258,1376258,274337,78541,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Andrea Ceresoli,567475,2003-03-25,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1769570,1376258,118337,74343,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Giannis Masouras,295780,1996-08-24,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,720903,1376258,6319,244344,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Marc Kornwachs Barjuan,1361782,2009-02-21,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376258,274346,0,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Javier Fernández,937952,2006-11-28,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,UNVERIFIED,1376264,1376258,289049,0,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,Marko Soldic,1361784,2010-01-06,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376258,274395,0,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,1. FC Nürnberg,4,William Bøving,610400,2003-03-01,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376259,1376258,280312,256127,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd
GER2,VfL Bochum 1848,80,Oliver Olsen,400542,2000-08-13,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,851970,1376273,285382,244471,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a
GER2,VfL Bochum 1848,80,Enis Cokaj,644244,1999-02-23,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1441882,1376273,105007,271833,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a
GER2,VfL Bochum 1848,80,Charlie Patiño,581674,2003-10-17,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,2949127,1376273,289888,260144,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a
GER2,VfL Bochum 1848,80,Jarne Steuckers,707159,2002-02-04,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,458768,1376273,235155,260570,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a
GER2,VfL Bochum 1848,80,Mansour Ouro-Tagba,705020,2004-12-17,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376272,1376273,277678,275274,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a
GER2,Karlsruher SC,48,Hans Christian Bernat,400535,2000-11-13,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376283,1376283,276187,246240,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
GER2,Karlsruher SC,48,Robin Himmelmann,53116,1989-02-05,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376283,1376283,276200,208679,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
GER2,Karlsruher SC,48,Ferdinand Gebert,960834,2006-04-05,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376560,1376283,104917,233388,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
GER2,Karlsruher SC,48,Héliton,676115,1995-11-13,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,3145820,1376283,200015,72887,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
GER2,Karlsruher SC,48,Paul Scholl,897426,2006-07-23,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376283,1376283,276203,79269,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
GER2,Karlsruher SC,48,Christoph Kobald,307509,1997-08-18,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376283,1376283,276196,244491,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
GER2,Karlsruher SC,48,Marcel Franke,152435,1993-04-05,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376283,1376283,276185,203161,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
GER2,Karlsruher SC,48,Sandro Trémoulet,796897,1999-11-18,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,3346467,1376283,269921,270210,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
GER2,Karlsruher SC,48,Deniz Ofli,1081907,2007-03-29,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376264,1376283,276856,0,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
GER2,Karlsruher SC,48,Viktor Bergh,459022,1999-07-26,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376265,1376283,100209,272891,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789
