league,club,player,player_tm_id,status,issues,roster_club_tm_id,profile_club_tm_id,full_name,dob,nationality,loan_owner_tm_id,owner_contract_until,profile_source,profile_sha256,roster_source,roster_sha256,snapshot_date
NED1,PEC Zwolle,Gilles van der Wal,1146470,REVIEW_REQUIRED,CLUB_CONFLICT,1269,20300,,2008-06-24,Niederlande,,,https://www.transfermarkt.de/gilles-van-der-wal/profil/spieler/1146470,3592642c7eebeb8c8c6b609b21346c9cadb438b770c34feb00bc5c8fb1ddadd2,https://www.transfermarkt.de/pec-zwolle/kader/verein/1269/saison_id/2026/plus/1,3c97a5a53b9cc8a25985b1e3597862074bc3460631aa78e06a0c54cb3648771b,2026-09-12
NED1,PSV Eindhoven,Khadim Ngom,1146761,REVIEW_REQUIRED,CLUB_CONFLICT,383,9715,,2005-08-05,Niederlande Senegal,,,https://www.transfermarkt.de/khadim-ngom/profil/spieler/1146761,dfa47fae4dabcbd59d49ab326c0d315d949050b3e6baeafadc75f42a04f49233,https://www.transfermarkt.de/psv-eindhoven/kader/verein/383/saison_id/2026/plus/1,7dbc9bc024c3964913cf46e2f5d6226c804517cab0a7075d3a81e7c5d0c8053a,2026-09-12
NED1,PSV Eindhoven,Amir Bouhamdi,1146474,REVIEW_REQUIRED,CLUB_CONFLICT,383,9715,أمير بوحمدي,2008-06-17,Marokko Niederlande,,,https://www.transfermarkt.de/amir-bouhamdi/profil/spieler/1146474,f4e24ed5e9a7ed5dbfa63b30d3e8fc7e98aada1e416cb8181da734ca7f878788,https://www.transfermarkt.de/psv-eindhoven/kader/verein/383/saison_id/2026/plus/1,7dbc9bc024c3964913cf46e2f5d6226c804517cab0a7075d3a81e7c5d0c8053a,2026-09-12
NED1,SC Heerenveen,Timo Schreuder,946616,REVIEW_REQUIRED,CLUB_CONFLICT,306,24368,Timo Christian Schreuder,2006-09-25,Niederlande,,,https://www.transfermarkt.de/timo-schreuder/profil/spieler/946616,3bb981785e59e3128692088ee4a8c7a32b51738d9d449653163e82b76f06c28b,https://www.transfermarkt.de/sc-heerenveen/kader/verein/306/saison_id/2026/plus/1,c5575ac3b7544ec0b6c6c259e7a480f6feb44060499802d16479d9d38d1f4bf6,2026-09-12
NED1,SC Heerenveen,Jimte Scholten,951101,REVIEW_REQUIRED,CLUB_CONFLICT,306,24368,,2006-03-09,Niederlande,,,https://www.transfermarkt.de/jimte-scholten/profil/spieler/951101,9915347d2fcc0321dda1828a1bc3281076561046f30c539d70561a3012f8d4b9,https://www.transfermarkt.de/sc-heerenveen/kader/verein/306/saison_id/2026/plus/1,c5575ac3b7544ec0b6c6c259e7a480f6feb44060499802d16479d9d38d1f4bf6,2026-09-12
NED1,SC Heerenveen,Kirayno Schaken,1275103,REVIEW_REQUIRED,CLUB_CONFLICT,306,24368,,2008-08-08,Niederlande Suriname,,,https://www.transfermarkt.de/kirayno-schaken/profil/spieler/1275103,b2cf9e87d77e346ef5ef6c5bdb3d86905134abc88f7cc813baa53baae1cbdc60,https://www.transfermarkt.de/sc-heerenveen/kader/verein/306/saison_id/2026/plus/1,c5575ac3b7544ec0b6c6c259e7a480f6feb44060499802d16479d9d38d1f4bf6,2026-09-12
NED1,SC Telstar,Abdelraffie Benzzine,1086915,HIGH_CONFIDENCE,,1434,1434,,2006-04-04,Niederlande Marokko,,,https://www.transfermarkt.de/abdelraffie-benzzine/profil/spieler/1086915,73c64a2a986132fcb619427353fa1184b048ef61d560a6047edeecf81c409d4a,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,2026-09-12
NED1,SC Telstar,Gabi Caschili,648541,HIGH_CONFIDENCE,,1434,1434,Gabrielle Caschili,2003-07-14,Niederlande Italien,,,https://www.transfermarkt.de/gabi-caschili/profil/spieler/648541,32aebda1d903bd78fe1ea2ee28c3b7ad20418b68617585cebd6a224544c0ee51,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,2026-09-12
NED1,SC Telstar,Ar'jany Martha,572519,HIGH_CONFIDENCE,,1434,1434,Ar'jany Jainel Archenir Martha,2003-09-04,Curacao Niederlande,1194,,https://www.transfermarkt.de/arjany-martha/profil/spieler/572519,4697843863f4cd9c5908c168c110c23e5c4cc13a54d21692fee9ddb2f17487b7,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,2026-09-12
NED1,SC Telstar,Nökkvi Thórisson,381349,HIGH_CONFIDENCE,,1434,1434,Nökkvi Þeyr Þórisson,1999-08-13,Island,468,2028-06-30,https://www.transfermarkt.de/nokkvi-thorisson/profil/spieler/381349,80556b9e69f2617d2ec92ce488e35b108dacf4cd012ab456eb7fce5104f07a2c,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,2026-09-12
POR1,FC Porto,Duarte Cunha,1182538,REVIEW_REQUIRED,CLUB_CONFLICT,720,10331,Duarte Lopes da Cunha,2008-01-25,Portugal,,,https://www.transfermarkt.de/duarte-cunha/profil/spieler/1182538,5343a0e0e5f5ebb4d58b0be26714a07b61c180ab76a1fae2da5017462c9bbda9,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12
POR1,Sporting Lissabon,Salvador Blopa,1294105,REVIEW_REQUIRED,CLUB_CONFLICT,336,10949,Salvador Uco Blopa,2007-06-13,Portugal,,,https://www.transfermarkt.de/salvador-blopa/profil/spieler/1294105,f623cfa1aa397140c2630f92de822fd8aec0c33748ffad3f3032e56a1798cda1,https://www.transfermarkt.de/sporting-lissabon/kader/verein/336/saison_id/2026/plus/1,fce120a2b046675218521683927dd5d73c66a22ed96ac121140956eb3bee30ba,2026-09-12
POR1,Sporting Lissabon,Geny Catamo,701979,HIGH_CONFIDENCE,,336,336,Geny Cipriano Catamo,2001-01-26,Mosambik,,,https://www.transfermarkt.de/geny-catamo/profil/spieler/701979,0ccbd358f2ab696042771bb227ad022a780a42cf661e32fc36f33e93050ed73c,https://www.transfermarkt.de/sporting-lissabon/kader/verein/336/saison_id/2026/plus/1,fce120a2b046675218521683927dd5d73c66a22ed96ac121140956eb3bee30ba,2026-09-12
POR1,Benfica Lissabon,Gabriel Índio,1464920,HIGH_CONFIDENCE,,294,294,,2008-07-26,Brasilien,,,https://www.transfermarkt.de/gabriel-indio/profil/spieler/1464920,46d2e17101af7fe0ba7a6180bf11d112c6e881024ac3e43ffa47db2086e66e83,https://www.transfermarkt.de/benfica-lissabon/kader/verein/294/saison_id/2026/plus/1,957c9f94e6a34a4cd8987a26892c35f410ec61ced30153d1842a28e3a5d61504,2026-09-12
POR1,Benfica Lissabon,José Neto,1233701,REVIEW_REQUIRED,CLUB_CONFLICT,294,10330,José Pedro Formoso Neto,2008-04-19,Portugal,,,https://www.transfermarkt.de/jose-neto/profil/spieler/1233701,02fdf1e26d68a1148c75b6894907718a9c82d290e9f83196d7bd06c685aaa248,https://www.transfermarkt.de/benfica-lissabon/kader/verein/294/saison_id/2026/plus/1,957c9f94e6a34a4cd8987a26892c35f410ec61ced30153d1842a28e3a5d61504,2026-09-12
POR1,Benfica Lissabon,Daniel Banjaqui,1134199,REVIEW_REQUIRED,CLUB_CONFLICT,294,10330,Daniel Armando Fonseca da Silva Banjaqui,2008-03-24,Portugal Guinea-Bissau,,,https://www.transfermarkt.de/daniel-banjaqui/profil/spieler/1134199,1713a5fc6ec2f6e5020d226bf300a9db4f0ee3a73d294a4d07449a4bedff576f,https://www.transfermarkt.de/benfica-lissabon/kader/verein/294/saison_id/2026/plus/1,957c9f94e6a34a4cd8987a26892c35f410ec61ced30153d1842a28e3a5d61504,2026-09-12
POR1,SC Braga,Sikou Niakaté,413118,HIGH_CONFIDENCE,,1075,1075,,1999-07-10,Mali Frankreich,,,https://www.transfermarkt.de/sikou-niakate/profil/spieler/413118,18773cfe077b0fb91009116d10f49e1c80cf8af7d9ef26656d880efe226ca8c7,https://www.transfermarkt.de/sc-braga/kader/verein/1075/saison_id/2026/plus/1,a179610f71e6ea7b41b62a1d2448a6aa9ceac20ea3d9356ad08e919d3506e2a7,2026-09-12
POR1,SC Braga,Víctor Gómez,495601,HIGH_CONFIDENCE,,1075,1075,Víctor Gómez Perea,2000-04-01,Spanien,,,https://www.transfermarkt.de/victor-gomez/profil/spieler/495601,13939cfeb6b4bf8d2bb93a6c55ad5232885375b26aa9d770cbcbf63e411ac5b1,https://www.transfermarkt.de/sc-braga/kader/verein/1075/saison_id/2026/plus/1,a179610f71e6ea7b41b62a1d2448a6aa9ceac20ea3d9356ad08e919d3506e2a7,2026-09-12
POR1,SC Braga,Gorby,631404,HIGH_CONFIDENCE,,1075,1075,,2002-07-25,Frankreich Haiti,,,https://www.transfermarkt.de/gorby/profil/spieler/631404,550374f0e65dd2749126401a811d82d2c82ed3ed4e2bc3e57ed2ba96f49dd9eb,https://www.transfermarkt.de/sc-braga/kader/verein/1075/saison_id/2026/plus/1,a179610f71e6ea7b41b62a1d2448a6aa9ceac20ea3d9356ad08e919d3506e2a7,2026-09-12
POR1,SC Braga,Ricardo Horta,261927,HIGH_CONFIDENCE,,1075,1075,Ricardo Jorge da Luz Horta,1994-09-15,Portugal,,,https://www.transfermarkt.de/ricardo-horta/profil/spieler/261927,e06aa235cfe31c3df1e6d13b73f65d306ebae96c9693d26cbbeaa95c732be260,https://www.transfermarkt.de/sc-braga/kader/verein/1075/saison_id/2026/plus/1,a179610f71e6ea7b41b62a1d2448a6aa9ceac20ea3d9356ad08e919d3506e2a7,2026-09-12
POR1,SC Braga,João Trovisco,959049,REVIEW_REQUIRED,CLUB_CONFLICT,1075,10789,João Pedro Costa Trovisco,2007-10-23,Portugal,,,https://www.transfermarkt.de/joao-trovisco/profil/spieler/959049,bcfd313b08375150ccbcb76e38861bbb2dd6d88cc77cda9d27c6930bcb42254f,https://www.transfermarkt.de/sc-braga/kader/verein/1075/saison_id/2026/plus/1,a179610f71e6ea7b41b62a1d2448a6aa9ceac20ea3d9356ad08e919d3506e2a7,2026-09-12
POR1,FC Famalicão,Matheus Mattara,1223956,REVIEW_REQUIRED,CLUB_CONFLICT,3329,75337,Matheus Mattara Colombo,2006-09-01,Brasilien Italien,,,https://www.transfermarkt.de/matheus-mattara/profil/spieler/1223956,b86b894e86d3ecca86aaf2a9ea95dd9a203fd44e9a41ced449532692b8795127,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12
POR1,FC Famalicão,Pato,1150372,HIGH_CONFIDENCE,,3329,3329,,2004-02-17,Mexiko,3631,2028-06-30,https://www.transfermarkt.de/pato/profil/spieler/1150372,27601c4607ad4a203f019fb9b2e5851a583de10d2dfaa9573840804ee2c62a3c,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12
POR1,Gil Vicente FC,Tiago Ferreira,1268194,REVIEW_REQUIRED,CLUB_CONFLICT,2424,15567,Tiago Rêgo Ferreira,2009-01-12,Portugal,,,https://www.transfermarkt.de/tiago-ferreira/profil/spieler/1268194,4387187db2fcd1c816ea3145834e71b42984e1ebf17c31694bb0fceea729195e,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12
POR1,Gil Vicente FC,José Silva,1102159,HIGH_CONFIDENCE,,2424,2424,José Augusto Silva,2005-08-20,Portugal,,,https://www.transfermarkt.de/jose-silva/profil/spieler/1102159,c27a849ca82da4e6209bd167f69b5f9e8fd32361d92ce0fd77034e9b81d34dbc,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12
POR1,Gil Vicente FC,Guilherme Gomes,1226703,HIGH_CONFIDENCE,,2424,2424,Guilherme Henrique Bernardineli Gomes,2006-02-02,Brasilien,,,https://www.transfermarkt.de/guilherme-gomes/profil/spieler/1226703,6f22746871b67118ed23a0a16f791329a7d3985efb2a709fc4822f1579435fac,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12
POR1,Moreirense FC,Pedro Jesus,1580906,HIGH_CONFIDENCE,,979,979,Pedro Lucas Rodrigues Mendes de Jesus,2007-12-25,Brasilien,,,https://www.transfermarkt.de/pedro-jesus/profil/spieler/1580906,fa0400cd644a019043b7b78791005adc93820f6f4879f80729c07695a38426e1,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
POR1,Moreirense FC,Miguel Silva,1510255,REVIEW_REQUIRED,CLUB_CONFLICT,979,142579,Miguel Andrade Silva,2007-12-17,Portugal,,,https://www.transfermarkt.de/miguel-silva/profil/spieler/1510255,bf048d7dd832289f7223cf4e563239837e47dc06b368459cd9e1b7fcbc41bd9f,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
POR1,Moreirense FC,Chipyoka Songa,1072324,HIGH_CONFIDENCE,,979,979,,2004-09-24,Sambia,,,https://www.transfermarkt.de/chipyoka-songa/profil/spieler/1072324,1942674e3a19e7f6b84a60448e350c896236f0f078c403fa90e7680454122a5d,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
POR1,Moreirense FC,Afonso Vieira,958931,REVIEW_REQUIRED,CLUB_CONFLICT,979,142579,Afonso Fernandes Lopes Vieira,2007-01-12,Portugal,,,https://www.transfermarkt.de/afonso-vieira/profil/spieler/958931,7dc92e2d6dec24b6932ed52b27ecee6feb30ce15fb5d456126fc6db6aa176d8d,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
POR1,Moreirense FC,Alexandre Parsemain,811432,HIGH_CONFIDENCE,,979,979,Alexandre Nicolas Duville-Parsemain,2003-05-27,Martinique Frankreich,,,https://www.transfermarkt.de/alexandre-parsemain/profil/spieler/811432,677f085a91f131802d70efd810db649a02f929c3bad24dda85a4440abd7f58bc,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
POR1,FC Arouca,Si-hoo Park,1154528,HIGH_CONFIDENCE,,8024,8024,박시후,2007-08-18,Südkorea,,,https://www.transfermarkt.de/si-hoo-park/profil/spieler/1154528,516aab70238a5a4b975b99ccc9445b7cce3ecc0f4b450dc52ac60c2c0f300812,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12
POR1,FC Arouca,Costinha,1582293,REVIEW_REQUIRED,CLUB_CONFLICT,8024,22265,,2008-08-04,Portugal,,,https://www.transfermarkt.de/costinha/profil/spieler/1582293,dab8f99b88704a1e944853bd92c294b76a8ccd5ce0fe61453f13845550f50e51,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12
POR1,Vitória Guimarães SC,Francisco Dias,1335120,REVIEW_REQUIRED,CLUB_CONFLICT,2420,15136,Francisco Lagos Dias,2002-10-23,Portugal,,,https://www.transfermarkt.de/francisco-dias/profil/spieler/1335120,5274abe3ae554dc2129bada617d33a45613684cf3fab2584c8da9eea5e0226ad,https://www.transfermarkt.de/vitoria-guimaraes-sc/kader/verein/2420/saison_id/2026/plus/1,d099b13b522be7fac0425b4aea5d56eb91b99f04255377a276820a33f184d54a,2026-09-12
POR1,Vitória Guimarães SC,Rica Rocha,902869,REVIEW_REQUIRED,CLUB_CONFLICT,2420,15136,Ricardo Joaquim Ferreira Rocha,2003-09-07,Portugal,,,https://www.transfermarkt.de/rica-rocha/profil/spieler/902869,2d6114081ecf00accc2a3670ebbc81faed8ab51e5c7eeb6d48aaefa43ca30217,https://www.transfermarkt.de/vitoria-guimaraes-sc/kader/verein/2420/saison_id/2026/plus/1,d099b13b522be7fac0425b4aea5d56eb91b99f04255377a276820a33f184d54a,2026-09-12
POR1,Vitória Guimarães SC,Santi Verdi,1093061,HIGH_CONFIDENCE,,2420,2420,,2008-05-05,Portugal,,,https://www.transfermarkt.de/santi-verdi/profil/spieler/1093061,5f9b55be0b52b4330910a70797c48e1324fb081724deb3dbf0fe5febfb7cf285,https://www.transfermarkt.de/vitoria-guimaraes-sc/kader/verein/2420/saison_id/2026/plus/1,d099b13b522be7fac0425b4aea5d56eb91b99f04255377a276820a33f184d54a,2026-09-12
POR1,GD Estoril Praia,Diogo Dias,906307,HIGH_CONFIDENCE,,1465,1465,Diogo Alexandre Aranha Dias,2003-06-17,Portugal,,,https://www.transfermarkt.de/diogo-dias/profil/spieler/906307,04cf6925bec3a6cde18edcea2a8e4f23301455a3006837fa0331f4dc95bb32da,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12
POR1,GD Estoril Praia,Stelios Andreou,613964,HIGH_CONFIDENCE,,1465,1465,Στέλιος Ανδρέου,2002-07-24,Zypern Belgien,88,2029-06-30,https://www.transfermarkt.de/stelios-andreou/profil/spieler/613964,e55f5433e038c311ad887d8ef3d42636f307ae6bb489d58b3384ec0b280492a6,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12
POR1,GD Estoril Praia,Xavi Sintes,569876,HIGH_CONFIDENCE,,1465,1465,Xavier Sintes Egea,2001-08-05,Spanien,,,https://www.transfermarkt.de/xavi-sintes/profil/spieler/569876,a5b530393eea7bdbe6971dae0f42af829a5d90f59367d14a9116da711e06d19b,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12
POR1,GD Estoril Praia,Jordan Arnolin,1384113,REVIEW_REQUIRED,CLUB_CONFLICT,1465,68403,Jordan Miguel Silva Arnolin,2008-04-29,Portugal Martinique,,,https://www.transfermarkt.de/jordan-arnolin/profil/spieler/1384113,6f0575cbe09706eb1875f2850d64bb8bf5de0a994bd26902628f3ff55c5c1c3f,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12
POR1,GD Estoril Praia,Roko Jurisic,570721,HIGH_CONFIDENCE,,1465,1465,Roko Jurišić,2001-09-28,Kroatien,,,https://www.transfermarkt.de/roko-jurisic/profil/spieler/570721,c99b82d40b6f9ed439837516d5fefa673951d5b47415effd28bf08e27bf6649c,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12
POR1,GD Estoril Praia,Nail Omerovic,797824,HIGH_CONFIDENCE,,1465,1465,Nail Omerović,2002-10-20,Bosnien-Herzegowina,,,https://www.transfermarkt.de/nail-omerovic/profil/spieler/797824,0b85a25c47ba7f554ae324ed684d8b0667a24ca46202721da113cf9610d30af8,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12
POR1,GD Estoril Praia,Axel Camblan,924800,HIGH_CONFIDENCE,,1465,1465,Axel Jorge Serge Alain Camblan,2003-08-30,Frankreich,,,https://www.transfermarkt.de/axel-camblan/profil/spieler/924800,d8fda5333927b03469d8989ff95ed932c0494467f4a6e418fd9258513d851ed3,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12
POR1,GD Estoril Praia,Israel Salazar,634430,HIGH_CONFIDENCE,,1465,1465,Israel Salazar Píriz,2003-05-10,Spanien,,,https://www.transfermarkt.de/israel-salazar/profil/spieler/634430,899f34752b34ba5ece3535a1baeb89cf64f40beed85b54ee612462a2118243c9,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12
POR1,FC Alverca,Rayan Lucas,1087842,HIGH_CONFIDENCE,,2521,2521,,2005-01-03,Brasilien,,,https://www.transfermarkt.de/rayan-lucas/profil/spieler/1087842,3eb8740a77333f87b664d8238536feb7c2495ee9eaaf8c6168c850eec60303c2,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12
POR1,FC Alverca,Tiago Octávio,742459,REVIEW_REQUIRED,CLUB_CONFLICT,2521,85471,Tiago André Facho Octávio,2004-07-08,Portugal,,,https://www.transfermarkt.de/tiago-octavio/profil/spieler/742459,abf4ae441d950ef44d037b95d6fd6e28de6d616a3ef10d3c38f168c8e8909f31,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12
POR1,FC Alverca,Lucca Giuntini,1307181,REVIEW_REQUIRED,CLUB_CONFLICT,2521,85471,Lucca Giordano Giuntini Santiago,2005-12-07,Italien Brasilien,,,https://www.transfermarkt.de/lucca-giuntini/profil/spieler/1307181,a64cb6f84a2490503219513ecdb1f224721047a151f8ba5c925caf06d17d5aa9,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12
POR1,FC Alverca,Rodrigo Catraio,1457605,REVIEW_REQUIRED,CLUB_CONFLICT,2521,85471,Rodrigo Maurício António Catraio,2005-06-04,Portugal,,,https://www.transfermarkt.de/rodrigo-catraio/profil/spieler/1457605,800ef37efd7fd901eb9fa566bfda3726d38241b5367de0a2c372adc8d3c573ec,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12
POR1,Rio Ave FC,Zé Carlos,617679,HIGH_CONFIDENCE,,2425,2425,,1998-07-31,Portugal,,,https://www.transfermarkt.de/ze-carlos/profil/spieler/617679,977917a4c0cc2cc9191128a1d7289658bb94c53508873e24a4663ef16dca6de5,https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1,37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c,2026-09-12
POR1,CD Santa Clara,Fredy,1077990,HIGH_CONFIDENCE,,2423,2423,,2006-05-25,Portugal,,,https://www.transfermarkt.de/fredy/profil/spieler/1077990,da9024c80085fc732ee5a11831a99c12db169a93dec2451dd467c6c8ea5a8fff,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12
POR1,CD Santa Clara,Fernando,1091608,HIGH_CONFIDENCE,,2423,2423,,2005-04-12,Brasilien,,,https://www.transfermarkt.de/fernando/profil/spieler/1091608,b22c55f2723e0012af6107fe1f703ecb45c40f440ffb2b93b737bd5359937b3f,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12
POR1,CD Nacional,Matias Silva,1582195,REVIEW_REQUIRED,CLUB_CONFLICT,982,15561,Pedro Matias Gouveia Silva,2008-11-21,Portugal,,,https://www.transfermarkt.de/matias-silva/profil/spieler/1582195,7c9a334f1b9ffea110186cc102535a32c7c090b22a4c1ab5ae649a1db037d139,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12
POR1,CD Nacional,Daniel Jr,746358,HIGH_CONFIDENCE,,982,982,,2002-05-09,Brasilien,,,https://www.transfermarkt.de/daniel-jr/profil/spieler/746358,77e1076ae4b957be2ee46748279e81e70c08a84bbb417c5cabda93a5f363f946,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12
POR1,CD Nacional,Watts,1047861,HIGH_CONFIDENCE,,982,982,,2005-07-14,Portugal Brasilien,,,https://www.transfermarkt.de/watts/profil/spieler/1047861,a49cbf8b95893f135926c2273db716dfc4c254198e8657f340307ed2247a5752,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12
POR1,CF Estrela Amadora,Bénito,768562,HIGH_CONFIDENCE,,2431,2431,,2003-08-21,Frankreich Kongo,,,https://www.transfermarkt.de/benito/profil/spieler/768562,bbaa708af7a31a7e761cd7fe1504987117052296dc7bc2ad3ccd658392440c16,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12
POR1,CF Estrela Amadora,Henrique Poniewas,1433067,REVIEW_REQUIRED,CLUB_CONFLICT,2431,101419,,2006-09-25,Brasilien Deutschland,,,https://www.transfermarkt.de/henrique-poniewas/profil/spieler/1433067,f2ed4bb3f9f2e1635128bbc9c4e26835c47527bca2e58732d2557fcd67eaba9e,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12
POR1,Casa Pia AC,Kaly,1241219,HIGH_CONFIDENCE,,3268,3268,,2003-11-27,Angola,,,https://www.transfermarkt.de/kaly/profil/spieler/1241219,9f0f842e9faa0eaf5294f330272f903dba92895be802da4a6619ec64ccb69f80,https://www.transfermarkt.de/casa-pia-ac/kader/verein/3268/saison_id/2026/plus/1,a3e2a5277eff3871e27db7ef969d3905123f5c71aebb08128024f85e9a547b72,2026-09-12
