player_tm_id,player,full_name,dob,club_tm_id,club,shirt_number,joined,contract_until,position,foot,height,nationality_text,loan_owner_tm_id,loan_owner,owner_contract_until,profile_notes,source_status,source,source_sha256,retrieved_at,snapshot_date,imported_at
1307181,Lucca Giuntini,Lucca Giordano Giuntini Santiago,2005-12-07,85471,FC Alverca B,19,2026-07-01,2029-06-30,Mittelfeld - Offensives Mittelfeld,,,Italien Brasilien,,,,Name im Heimatland: Lucca Giordano Giuntini Santiago Geb./Alter: 07.12.2005 (20) Staatsbürgerschaft: Italien Brasilien Position: Mittelfeld - Offensives Mittelfeld Spielerberater: BRETAS SOCCER Aktueller Verein: FC Alverca B Im Team seit: 01.07.2026 Vertrag bis: 30.06.2029 2. Verein: FC Alverca (#81),CONFIRMED,https://www.transfermarkt.de/lucca-giuntini/profil/spieler/1307181,a64cb6f84a2490503219513ecdb1f224721047a151f8ba5c925caf06d17d5aa9,2026-09-12T20:12:06.681912+00:00,2026-09-12,2026-09-12T20:16:13.397868+00:00
1308524,Mory Kera,,2008-06-26,172,Royal Charleroi SC,51,2025-07-01,2027-06-30,Mittelfeld - Defensives Mittelfeld,,,Belgien,,,,Geb./Alter: 26.06.2008 (18) Staatsbürgerschaft: Belgien Position: Mittelfeld - Defensives Mittelfeld Spielerberater: MY ELEVEN CONSULTING Aktueller Verein: Royal Charleroi SC Im Team seit: 01.07.2025 Vertrag bis: 30.06.2027 Letzte Verlängerung: 13.05.2025,CONFIRMED,https://www.transfermarkt.de/mory-kera/profil/spieler/1308524,c606a5fdcc353cb09fd14eee8bf22c16de37edc9bd0fb8156620d53399d69231,2026-09-12T20:12:07.604064+00:00,2026-09-12,2026-09-12T20:16:13.855711+00:00
1309041,Dani Tijman,,2006-06-13,1435,Go Ahead Eagles Deventer,31,2026-07-01,2028-06-30,Abwehr - Innenverteidiger,rechts,"1,83 m",Niederlande,,,,"Geb./Alter: 13.06.2006 (20) Größe: 1,83 m Staatsbürgerschaft: Niederlande Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: Joost Ebergen & Len ... Aktueller Verein: Go Ahead Eagles Deventer Im Team seit: 01.07.2026 Vertrag bis: 30.06.2028 Letzte Verlängerung: 20.02.2026",CONFIRMED,https://www.transfermarkt.de/dani-tijman/profil/spieler/1309041,3d06b16de19303104c370c6285a8bb181df2ddf08665ceb30448aa5494d1659c,2026-09-12T20:12:08.607332+00:00,2026-09-12,2026-09-12T20:16:14.315462+00:00
1311378,Marco Libra,Marco Libra Alvarado,2008-03-21,1025,FC Bologna,18,2026-09-01,,Mittelfeld - Zentrales Mittelfeld,rechts,"1,82 m",Venezuela Italien,,,,"Name im Heimatland: Marco Libra Alvarado Geb./Alter: 21.03.2008 (18) Geburtsort: Caracas Größe: 1,82 m Staatsbürgerschaft: Venezuela Italien Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: FOOTBALL STARS ... Aktueller Verein: FC Bologna Im Team seit: 01.09.2026 Vertrag bis: - 2. Verein: FC Bologna U20 (#6)",CONFIRMED,https://www.transfermarkt.de/marco-libra/profil/spieler/1311378,f786ad69002de47e9b6be74db4a0d6ca257c54590df739c0a3bab9d727fc645a,2026-09-12T20:12:09.640512+00:00,2026-09-12,2026-09-12T20:16:14.814574+00:00
1313181,Thomas Hulleman,,2009-12-25,1435,Go Ahead Eagles Deventer,30,2026-07-01,2029-06-30,Torwart,,,Niederlande,,,,Geb./Alter: 25.12.2009 (16) Staatsbürgerschaft: Niederlande Position: Torwart Spielerberater: SportLife Management Aktueller Verein: Go Ahead Eagles Deventer Im Team seit: 01.07.2026 Vertrag bis: 30.06.2029 Letzte Verlängerung: 10.07.2026,CONFIRMED,https://www.transfermarkt.de/thomas-hulleman/profil/spieler/1313181,acd637707ef491293fabb88a23972f2a6e67f92815baffbf401f63a2e8c38563,2026-09-12T20:12:10.706026+00:00,2026-09-12,2026-09-12T20:16:15.264614+00:00
1314653,Florian Van Bever,Florian Mory Van Bever,2007-10-02,3508,Zulte Waregem,41,2026-07-01,,Torwart,,"1,94 m",Belgien,,,,"Name im Heimatland: Florian Mory Van Bever Geb./Alter: 02.10.2007 (18) Größe: 1,94 m Staatsbürgerschaft: Belgien Position: Torwart Spielerberater: DVL Management Aktueller Verein: Zulte Waregem Im Team seit: 01.07.2026 Vertrag bis: - 2. Verein: Jong Essevee (#41) Social Media:",CONFIRMED,https://www.transfermarkt.de/florian-van-bever/profil/spieler/1314653,513e07e0e2c33c60b983adbe550978b4cd1a8d778be335af35677c8dea1d0887,2026-09-12T20:12:11.792243+00:00,2026-09-12,2026-09-12T20:16:15.695710+00:00
1315482,Muhammed Emin Bektaş,,2006-07-01,10484,Kasimpasa,99,2026-08-08,2030-06-30,Sturm - Mittelstürmer,rechts,"1,86 m",Türkei,,,,"Geb./Alter: 01.07.2006 (20) Geburtsort: Sakarya Größe: 1,86 m Staatsbürgerschaft: Türkei Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: Hoof Sports Aktueller Verein: Kasimpasa Im Team seit: 08.08.2026 Vertrag bis: 30.06.2030 Social Media:",CONFIRMED,https://www.transfermarkt.de/muhammed-emin-bektas/profil/spieler/1315482,9cfe68b6bdf5a7f73bb269e494afee371d6af27790b4e5de6455e46a337dc186,2026-09-12T20:12:12.681361+00:00,2026-09-12,2026-09-12T20:16:16.144172+00:00
1318195,Emmanuel Sarfo,Emmanuel Jeriel Sarfo,2007-07-12,1184,KRC Genk,84,2026-07-01,2027-06-30,Abwehr - Rechter Verteidiger,rechts,"1,78 m",Belgien,,,,"Name im Heimatland: Emmanuel Jeriel Sarfo Geb./Alter: 12.07.2007 (19) Geburtsort: Brussel Größe: 1,78 m Staatsbürgerschaft: Belgien Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: Reign Star Aktueller Verein: KRC Genk Im Team seit: 01.07.2026 Vertrag bis: 30.06.2027 2. Verein: Jong Genk (#84) Social Media:",CONFIRMED,https://www.transfermarkt.de/emmanuel-sarfo/profil/spieler/1318195,7c96403ff731fa2fcd44db963bb265302f382795907dbe9111cfd735a5480ee2,2026-09-12T20:12:13.504351+00:00,2026-09-12,2026-09-12T20:16:16.607647+00:00
1318279,Luca Schelfhout,,2007-09-17,1096,Royal Antwerpen FC,28,2026-07-31,2030-06-30,Abwehr - Innenverteidiger,rechts,,Belgien,,,,Geb./Alter: 17.09.2007 (18) Staatsbürgerschaft: Belgien Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: SEG Aktueller Verein: Royal Antwerpen FC Im Team seit: 31.07.2026 Vertrag bis: 30.06.2030 Letzte Verlängerung: 31.07.2026 Social Media:,CONFIRMED,https://www.transfermarkt.de/luca-schelfhout/profil/spieler/1318279,68859ad378bc71a1de2ffe6c9f12e09a49c7f21e410babd622a254f9c74c1770,2026-09-12T20:12:15.049574+00:00,2026-09-12,2026-09-12T20:16:17.083755+00:00
1318286,Marcel Van Dijck,,2008-01-10,52563,Oud-Heverlee Leuven U23,81,2026-07-01,2027-06-30,Torwart,,,Belgien,,,,Geb./Alter: 10.01.2008 (18) Staatsbürgerschaft: Belgien Position: Torwart Aktueller Verein: Oud-Heverlee Leuven U23 Im Team seit: 01.07.2026 Vertrag bis: 30.06.2027 Vertragsoption: Amateurvertrag 2. Verein: Oud-Heverlee Leuven (#81) Social Media:,CONFIRMED,https://www.transfermarkt.de/marcel-van-dijck/profil/spieler/1318286,135eb9b193b0d3ba31c85804fe5275762578e4e8b145f03987121aa96d72cf8c,2026-09-12T20:12:15.823262+00:00,2026-09-12,2026-09-12T20:16:17.537860+00:00
1318685,Naël Piron,Naël Lucas Piron,2008-09-28,172,Royal Charleroi SC,54,2026-07-01,2028-06-30,Abwehr - Innenverteidiger,,,Belgien,,,,Name im Heimatland: Naël Lucas Piron Geb./Alter: 28.09.2008 (17) Staatsbürgerschaft: Belgien Position: Abwehr - Innenverteidiger Spielerberater: Claes Agency Aktueller Verein: Royal Charleroi SC Im Team seit: 01.07.2026 Vertrag bis: 30.06.2028 2. Verein: Zébra Élites (#54),CONFIRMED,https://www.transfermarkt.de/nael-piron/profil/spieler/1318685,9cbca79ada9327192440a7582ea9727a07810617bb9e30459b31beead8ff4a38,2026-09-12T20:12:17.254318+00:00,2026-09-12,2026-09-12T20:16:17.957567+00:00
1335076,Emile Vandecraen,,2008-05-11,5026,Lommel SK,17,2026-07-01,2028-06-30,Abwehr - Innenverteidiger,,,Belgien,,,,Geb./Alter: 11.05.2008 (18) Staatsbürgerschaft: Belgien Position: Abwehr - Innenverteidiger Spielerberater: M.P. Sports Aktueller Verein: Lommel SK Im Team seit: 01.07.2026 Vertrag bis: 30.06.2028 Letzte Verlängerung: 22.05.2026 2. Verein: Lommel SK U23 (#56),CONFIRMED,https://www.transfermarkt.de/emile-vandecraen/profil/spieler/1335076,49a309945f8adc41179b87df39226f9130dd637bf579bd8b834e88224c92abd3,2026-09-12T20:12:17.618196+00:00,2026-09-12,2026-09-12T20:16:18.402667+00:00
1335120,Francisco Dias,Francisco Lagos Dias,2002-10-23,15136,Vitória Guimarães SC B,82,2025-01-09,2029-06-30,Abwehr - Linker Verteidiger,links,"1,78 m",Portugal,,,,"Name im Heimatland: Francisco Lagos Dias Geb./Alter: 23.10.2002 (23) Geburtsort: Lisboa Größe: 1,78 m Staatsbürgerschaft: Portugal Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: PHSPORT Aktueller Verein: Vitória Guimarães SC B Im Team seit: 09.01.2025 Vertrag bis: 30.06.2029 Letzte Verlängerung: 13.03.2026 2. Verein: Vitória Guimarães SC (#82)",CONFIRMED,https://www.transfermarkt.de/francisco-dias/profil/spieler/1335120,5274abe3ae554dc2129bada617d33a45613684cf3fab2584c8da9eea5e0226ad,2026-09-12T20:12:18.624140+00:00,2026-09-12,2026-09-12T20:16:18.848340+00:00
1337539,Christ Batola,Christ Brunel Neyjunior Batola,2009-06-03,1095,ESTAC Troyes,37,2026-07-01,2029-06-30,Sturm - Mittelstürmer,rechts,"1,87 m",Frankreich Kongo,,,,"Name im Heimatland: Christ Brunel Neyjunior Batola Geb./Alter: 03.06.2009 (17) Geburtsort: Bondy Größe: 1,87 m Staatsbürgerschaft: Frankreich Kongo Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: LF360 Aktueller Verein: ESTAC Troyes Im Team seit: 01.07.2026 Vertrag bis: 30.06.2029 Letzte Verlängerung: 20.06.2026",CONFIRMED,https://www.transfermarkt.de/christ-batola/profil/spieler/1337539,72bfa3abe4cc1ea98636d87ec6fa451434360b9459a0fb2462d70fcebfb7757b,2026-09-12T20:12:19.575035+00:00,2026-09-12,2026-09-12T20:16:19.257390+00:00
1339658,Filip Hruska,Filip Hruška,2008-08-29,8943,1.FC Slovacko B,24,2025-09-01,,Mittelfeld - Zentrales Mittelfeld,,"1,88 m",Tschechien,,,,"Name im Heimatland: Filip Hruška Geb./Alter: 29.08.2008 (18) Größe: 1,88 m Staatsbürgerschaft: Tschechien Position: Mittelfeld - Zentrales Mittelfeld Spielerberater: AM-PRO Players ... Aktueller Verein: 1.FC Slovacko B Im Team seit: 01.09.2025 Vertrag bis: - 2. Verein: 1.FC Slovacko (#17)",CONFIRMED,https://www.transfermarkt.de/filip-hruska/profil/spieler/1339658,0877e14f910b171b4357f9efccede8ad2bb9772a601331008cd00082c8b64ff1,2026-09-12T20:12:20.704832+00:00,2026-09-12,2026-09-12T20:16:19.680465+00:00
1347138,Emir Gündoğdu,,2009-10-16,2293,Konyaspor,65,2026-07-01,2029-06-30,Torwart,rechts,"1,90 m",Türkei,,,,"Geb./Alter: 16.10.2009 (16) Geburtsort: Çorum Größe: 1,90 m Staatsbürgerschaft: Türkei Position: Torwart Fuß: rechts Aktueller Verein: Konyaspor Im Team seit: 01.07.2026 Vertrag bis: 30.06.2029 2. Verein: Konyaspor U19",CONFIRMED,https://www.transfermarkt.de/emir-gundogdu/profil/spieler/1347138,bd84c39c4a366244882819eafb1d6addc14faf54ed6b16261dbc2de7c796ab4b,2026-09-12T20:12:21.838139+00:00,2026-09-12,2026-09-12T20:16:20.196692+00:00
1350478,Federico Croci,,2010-07-01,430,AC Florenz,70,2026-07-01,2029-06-30,Sturm - Linksaußen,links,,Italien,,,,Geb./Alter: 01.07.2010 (16) Geburtsort: Bibbiena Staatsbürgerschaft: Italien Position: Sturm - Linksaußen Fuß: links Aktueller Verein: AC Florenz Im Team seit: 01.07.2026 Vertrag bis: 30.06.2029 Letzte Verlängerung: 17.07.2026 2. Verein: AC Florenz U20 (#97),CONFIRMED,https://www.transfermarkt.de/federico-croci/profil/spieler/1350478,e3f76244fae670148911a4ad609da7942d6140964f72b79447a3ecf089030b47,2026-09-12T20:12:22.791601+00:00,2026-09-12,2026-09-12T20:16:20.741052+00:00
1353447,Jerayno Schaken,,2009-06-18,24366,Feyenoord Rotterdam U21,,2026-07-01,2028-06-30,Sturm - Rechtsaußen,rechts,,Niederlande Suriname,,,,Geb./Alter: 18.06.2009 (17) Staatsbürgerschaft: Niederlande Suriname Position: Sturm - Rechtsaußen Fuß: rechts Spielerberater: Muy Manero Aktueller Verein: Feyenoord Rotterdam U21 Im Team seit: 01.07.2026 Vertrag bis: 30.06.2028 2. Verein: Feyenoord Rotterdam (#57) 3. Verein: Feyenoord Rotterdam UEFA U19 Social Media:,CONFIRMED,https://www.transfermarkt.de/jerayno-schaken/profil/spieler/1353447,050a391a6dc258088e822f1379cabdc9eecb80b69770d36cee05bfe1f582f359,2026-09-12T20:12:24.285767+00:00,2026-09-12,2026-09-12T20:16:21.203591+00:00
1355385,Robinho Junior,,2007-12-17,252,Genua CFC,21,2026-09-01,2027-06-30,Sturm - Rechtsaußen,beidfüßig,"1,70 m",Brasilien,221,FC Santos,2031-03-30,"Vollständiger Name: Robson de Souza Junior Geb./Alter: 17.12.2007 (18) Geburtsort: Santos Größe: 1,70 m Staatsbürgerschaft: Brasilien Position: Sturm - Rechtsaußen Fuß: beidfüßig Aktueller Verein: Genua CFC Im Team seit: 01.09.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufoption Ausgeliehen von: FC Santos Vertrag dort bis: 30.03.2031 2. Verein: Genua CFC U20 (#77) Social Media:",CONFIRMED,https://www.transfermarkt.de/robinho-junior/profil/spieler/1355385,10ff84d2ce60699050a661d46b8afedf1c9c90209555415ba3eabd9f5957a1eb,2026-09-12T20:12:29.935106+00:00,2026-09-12,2026-09-12T20:16:21.696422+00:00
1364925,Idrissa Soukouna,,2008-08-10,1095,ESTAC Troyes,36,2026-08-10,2029-06-30,Mittelfeld - Offensives Mittelfeld,rechts,,Frankreich Mali,,,,Geb./Alter: 10.08.2008 (18) Geburtsort: Stains Staatsbürgerschaft: Frankreich Mali Position: Mittelfeld - Offensives Mittelfeld Fuß: rechts Spielerberater: MGM TALENTS Aktueller Verein: ESTAC Troyes Im Team seit: 10.08.2026 Vertrag bis: 30.06.2029,CONFIRMED,https://www.transfermarkt.de/idrissa-soukouna/profil/spieler/1364925,52147ee4169f173566782185ad0f4c6474f91f70abb92060ca4c204c6b2da1ba,2026-09-12T20:12:30.398267+00:00,2026-09-12,2026-09-12T20:16:22.169347+00:00
1369811,Abdourahman Badamosi,,2007-01-10,814,FK Teplice,,2026-09-08,,Sturm - Mittelstürmer,rechts,"1,96 m",Gambia,,,,"Geb./Alter: 10.01.2007 (19) Geburtsort: Bundung Größe: 1,96 m Staatsbürgerschaft: Gambia Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: Modoustic Sports Aktueller Verein: FK Teplice Im Team seit: 08.09.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/abdourahman-badamosi/profil/spieler/1369811,823718cf478e8991db9a69c491d8ea6426e171e5e6b7309e7770abc9826ebe71,2026-09-12T20:12:31.387340+00:00,2026-09-12,2026-09-12T20:16:22.697417+00:00
1370225,Maliq Musa,Maliq Musa Omotayo,2008-08-17,43293,Jong Essevee,,2026-08-18,2027-06-30,Sturm - Linksaußen,rechts,"1,83 m",Nigeria,105792,Ikorodu City FC,,"Name im Heimatland: Maliq Musa Omotayo Geb./Alter: 17.08.2008 (18) Geburtsort: Oyo State Größe: 1,83 m Staatsbürgerschaft: Nigeria Position: Sturm - Linksaußen Fuß: rechts Aktueller Verein: Jong Essevee Im Team seit: 18.08.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufoption Ausgeliehen von: Ikorodu City FC Vertrag dort bis: -",CONFIRMED,https://www.transfermarkt.de/maliq-musa/profil/spieler/1370225,b2d4b6fa41f7feec417908bd0d0d843ac0016ef4208f07f1bba4c5782f4a6c15,2026-09-12T20:12:32.671323+00:00,2026-09-12,2026-09-12T20:16:23.074361+00:00
1371830,Nacho Pérez,Nacho Pérez Gómez,2008-08-29,3368,UD Levante,29,2026-07-01,2028-06-30,Abwehr - Rechter Verteidiger,rechts,"1,76 m",Spanien,,,,"Name im Heimatland: Nacho Pérez Gómez Geb./Alter: 29.08.2008 (18) Geburtsort: Turís Größe: 1,76 m Staatsbürgerschaft: Spanien Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: InterStarDeporte Aktueller Verein: UD Levante Im Team seit: 01.07.2026 Vertrag bis: 30.06.2028 Vertragsoption: vereinsseitig 2 Jahre Letzte Verlängerung: 05.09.2025",CONFIRMED,https://www.transfermarkt.de/nacho-perez/profil/spieler/1371830,9ba7a598637306d5250875c10141e7ca55efc08ea80dca15bef47ccd4a61b397,2026-09-12T20:12:33.376587+00:00,2026-09-12,2026-09-12T20:16:23.317425+00:00
1372119,Elijah Odede,Elijah Olaniyi Odede,2007-01-12,5026,Lommel SK,12,2026-09-03,2027-06-30,Sturm - Linksaußen,rechts,"1,75 m",Nigeria,1095,ESTAC Troyes,2030-06-30,"Name im Heimatland: Elijah Olaniyi Odede Geb./Alter: 12.01.2007 (19) Geburtsort: Ogbomosho Größe: 1,75 m Staatsbürgerschaft: Nigeria Position: Sturm - Linksaußen Fuß: rechts Spielerberater: 001 United Sports Aktueller Verein: Lommel SK Im Team seit: 03.09.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: ESTAC Troyes Vertrag dort bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/elijah-odede/profil/spieler/1372119,09097fed4b92fe92a1ea74497fc1f42587da572fc222452e8791017ef6b3cfc5,2026-09-12T20:12:34.439429+00:00,2026-09-12,2026-09-12T20:16:23.622186+00:00
1372149,Gibril Sosseh,,2007-01-01,5544,1.FC Slovacko,16,2026-07-31,2027-06-30,Mittelfeld - Zentrales Mittelfeld,,"1,84 m",Gambia,62,SK Slavia Prag,2030-12-31,"Geb./Alter: 01.01.2007 (19) Geburtsort: Bundung Größe: 1,84 m Staatsbürgerschaft: Gambia Position: Mittelfeld - Zentrales Mittelfeld Spielerberater: Global Soccer ... Aktueller Verein: 1.FC Slovacko Im Team seit: 31.07.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: SK Slavia Prag Vertrag dort bis: 31.12.2030",CONFIRMED,https://www.transfermarkt.de/gibril-sosseh/profil/spieler/1372149,974f3a7d623eaed2a984bc1e8363f922e8fb7eafc791c45aafd902f36aa04c03,2026-09-12T20:12:35.384787+00:00,2026-09-12,2026-09-12T20:16:24.102208+00:00
1374186,Ömer Ahmet Ceyhan,,2007-08-22,7160,Eyüpspor,44,2025-12-22,2029-06-30,Abwehr - Rechter Verteidiger,rechts,,Türkei,,,,Geb./Alter: 22.08.2007 (19) Geburtsort: İstanbul Staatsbürgerschaft: Türkei Position: Abwehr - Rechter Verteidiger Fuß: rechts Aktueller Verein: Eyüpspor Im Team seit: 22.12.2025 Vertrag bis: 30.06.2029 Letzte Verlängerung: 20.08.2026,CONFIRMED,https://www.transfermarkt.de/omer-ahmet-ceyhan/profil/spieler/1374186,089c7d0f4a30b82c32ee445e756fc76f16aed2d6e7e081780227c0bd821773bc,2026-09-12T20:12:36.277097+00:00,2026-09-12,2026-09-12T20:16:24.538544+00:00
1381202,Victor Samuel,Victor Elem Samuel,2006-06-29,1496,FK Pardubice,35,2026-01-01,2029-12-31,Sturm - Mittelstürmer,,,Nigeria,,,,Name im Heimatland: Victor Elem Samuel Geb./Alter: 29.06.2006 (20) Staatsbürgerschaft: Nigeria Position: Sturm - Mittelstürmer Spielerberater: Bicycle Kick Aktueller Verein: FK Pardubice Im Team seit: 01.01.2026 Vertrag bis: 31.12.2029 Letzte Verlängerung: 16.01.2026,CONFIRMED,https://www.transfermarkt.de/victor-samuel/profil/spieler/1381202,06106210ad87e68c9232bbc6514c7249217e6eac184b138c29cdf34d0fca0b96,2026-09-12T20:12:37.391872+00:00,2026-09-12,2026-09-12T20:16:25.033438+00:00
1384113,Jordan Arnolin,Jordan Miguel Silva Arnolin,2008-04-29,68403,Estoril Praia U23,42,2025-07-01,2029-06-30,Abwehr - Innenverteidiger,rechts,"1,82 m",Portugal Martinique,,,,"Name im Heimatland: Jordan Miguel Silva Arnolin Geb./Alter: 29.04.2008 (18) Größe: 1,82 m Staatsbürgerschaft: Portugal Martinique Position: Abwehr - Innenverteidiger Fuß: rechts Aktueller Verein: Estoril Praia U23 Im Team seit: 01.07.2025 Vertrag bis: 30.06.2029 Letzte Verlängerung: 03.07.2026 2. Verein: GD Estoril Praia (#42)",CONFIRMED,https://www.transfermarkt.de/jordan-arnolin/profil/spieler/1384113,6f0575cbe09706eb1875f2850d64bb8bf5de0a994bd26902628f3ff55c5c1c3f,2026-09-12T20:12:38.433741+00:00,2026-09-12,2026-09-12T20:16:25.429594+00:00
1389531,Yanis Ngoy,Nkima Yanis Ngoy,2008-08-24,475,VV St. Truiden,30,2026-07-01,2028-06-30,Torwart,rechts,"1,88 m",Belgien DR Kongo,,,,"Name im Heimatland: Nkima Yanis Ngoy Geb./Alter: 24.08.2008 (18) Größe: 1,88 m Staatsbürgerschaft: Belgien DR Kongo Position: Torwart Fuß: rechts Spielerberater: The Family Aktueller Verein: VV St. Truiden Im Team seit: 01.07.2026 Vertrag bis: 30.06.2028 Letzte Verlängerung: 24.03.2026 2. Verein: STVV Youth (#30)",CONFIRMED,https://www.transfermarkt.de/yanis-ngoy/profil/spieler/1389531,dcd72a8a3a2c6eb50cc9971f4dd872325ec88aab2e57a91dfee12255156bea04,2026-09-12T20:12:39.277293+00:00,2026-09-12,2026-09-12T20:16:25.819265+00:00
1401055,David Hamansenya,,2007-06-24,697,FC Slovan Liberec,,2026-09-08,2027-06-30,Abwehr - Linker Verteidiger,rechts,"1,81 m",Sambia,17686,CD Leganés B,,"Geb./Alter: 24.06.2007 (19) Größe: 1,81 m Staatsbürgerschaft: Sambia Position: Abwehr - Linker Verteidiger Fuß: rechts Spielerberater: Karin Football ... Aktueller Verein: FC Slovan Liberec Im Team seit: 08.09.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufoption Ausgeliehen von: CD Leganés B Vertrag dort bis: -",CONFIRMED,https://www.transfermarkt.de/david-hamansenya/profil/spieler/1401055,a08006499ecb0ae2d006f614a73c713495f9c0f20fe182fa2ac61a7075e2c47e,2026-09-12T20:12:40.422323+00:00,2026-09-12,2026-09-12T20:16:26.295466+00:00
1405829,Abdullahi Umar,,2007-01-16,1897,FC Hradec Kralove,24,2026-07-01,2031-06-30,Sturm - Mittelstürmer,,,Nigeria,,,,Geb./Alter: 16.01.2007 (19) Staatsbürgerschaft: Nigeria Position: Sturm - Mittelstürmer Spielerberater: CSC AGENCY Aktueller Verein: FC Hradec Kralove Im Team seit: 01.07.2026 Vertrag bis: 30.06.2031 Letzte Verlängerung: 08.09.2026,CONFIRMED,https://www.transfermarkt.de/abdullahi-umar/profil/spieler/1405829,e5472a169d74555421e95eafbe66f83a410ac9fb497e4b89cd25f879002d6f5a,2026-09-12T20:12:41.426344+00:00,2026-09-12,2026-09-12T20:16:26.725296+00:00
1414664,Diabel Ndoye,,2007-08-27,7160,Eyüpspor,,2026-02-02,2028-06-30,Abwehr - Innenverteidiger,rechts,,Senegal,,,,Geb./Alter: 27.08.2007 (19) Staatsbürgerschaft: Senegal Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: World Elites Aktueller Verein: Eyüpspor Im Team seit: 02.02.2026 Vertrag bis: 30.06.2028,CONFIRMED,https://www.transfermarkt.de/diabel-ndoye/profil/spieler/1414664,736e4b736b3d2cb950c1c93325af252ae2e5a87982a6a37c501d20705ca54a71,2026-09-12T20:12:42.457296+00:00,2026-09-12,2026-09-12T20:16:27.154143+00:00
1414677,Abdou Khadre Sy,,2007-12-15,7160,Eyüpspor,,2026-02-02,2028-06-30,Sturm - Mittelstürmer,,,Senegal,,,,Geb./Alter: 15.12.2007 (18) Staatsbürgerschaft: Senegal Position: Sturm - Mittelstürmer Spielerberater: World Elites Aktueller Verein: Eyüpspor Im Team seit: 02.02.2026 Vertrag bis: 30.06.2028,CONFIRMED,https://www.transfermarkt.de/abdou-khadre-sy/profil/spieler/1414677,8e510bf181a7b035718b983c150eefabd4dd92eec78d33cbea831673253cc2ec,2026-09-12T20:12:43.373329+00:00,2026-09-12,2026-09-12T20:16:27.581631+00:00
1423296,Talha Polat,,2006-11-17,120,Kocaelispor,,2026-07-01,2027-06-30,Torwart,rechts,"1,88 m",Türkei,,,,"Geb./Alter: 17.11.2006 (19) Geburtsort: Kocaeli Größe: 1,88 m Staatsbürgerschaft: Türkei Position: Torwart Fuß: rechts Aktueller Verein: Kocaelispor Im Team seit: 01.07.2026 Vertrag bis: 30.06.2027 Vertragsoption: ein weiteres Jahr",CONFIRMED,https://www.transfermarkt.de/talha-polat/profil/spieler/1423296,099622816efa8a1a304005854b4b03a01fba39f1992a258d577af181dc38c379,2026-09-12T20:12:44.347127+00:00,2026-09-12,2026-09-12T20:16:28.023535+00:00
1433067,Henrique Poniewas,,2006-09-25,101419,CF Estrela Amadora U23,,2025-07-01,2027-06-30,Sturm - Mittelstürmer,rechts,"1,93 m",Brasilien Deutschland,,,,"Geb./Alter: 25.09.2006 (19) Geburtsort: Castro Größe: 1,93 m Staatsbürgerschaft: Brasilien Deutschland Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: SportsMaxi ... Aktueller Verein: CF Estrela Amadora U23 Im Team seit: 01.07.2025 Vertrag bis: 30.06.2027 Vertragsoption: beidseitig 1 Jahr 2. Verein: CF Estrela Amadora (#72)",CONFIRMED,https://www.transfermarkt.de/henrique-poniewas/profil/spieler/1433067,f2ed4bb3f9f2e1635128bbc9c4e26835c47527bca2e58732d2557fcd67eaba9e,2026-09-12T20:12:45.378332+00:00,2026-09-12,2026-09-12T20:16:28.456818+00:00
1437503,Ayaz Özcan,Furkan Ayaz Özcan,2009-10-01,820,Genclerbirligi Ankara,99,2025-07-01,2028-06-30,Sturm - Mittelstürmer,rechts,,Türkei,,,,Name im Heimatland: Furkan Ayaz Özcan Geb./Alter: 01.10.2009 (16) Geburtsort: Ankara Staatsbürgerschaft: Türkei Position: Sturm - Mittelstürmer Fuß: rechts Aktueller Verein: Genclerbirligi Ankara Im Team seit: 01.07.2025 Vertrag bis: 30.06.2028 Letzte Verlängerung: 04.08.2025 2. Verein: Genclerbirligi Ankara U19 Social Media:,CONFIRMED,https://www.transfermarkt.de/ayaz-ozcan/profil/spieler/1437503,c208ce368e2d89a5155ff97eaf5c3cbacfffb750b95e73d71dc9807a195eb303,2026-09-12T20:12:46.442317+00:00,2026-09-12,2026-09-12T20:16:28.898913+00:00
