fm_id,fifa_id,dob,old_club_id,new_club_id,joined,contract_until,shirt_number,team_type,status,source,source_sha256,snapshot_date,loan_owner_club_id,loan_end,action,previous_loan_owner_club_id,previous_loan_start,previous_loan_end,previous_loan_buy_option,acquisition_seller_club_id,acquisition_event_key,acquisition_date,acquisition_source,acquisition_source_sha256,protected_condition_type,protected_condition_param0,protected_condition_param1,protected_condition_param2,protected_condition_param3,protected_condition_param4
249555,192358,1990-06-06,593976,2228241,2026-09-11,2028-06-30,22,FIRST,CONFIRMED,https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026,11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336,2026-09-12,0,,SQUAD,0,,,0,0,6582085,,,,,,,,,
255346,246608,1997-04-09,5439489,2949133,2021-07-01,2026-06-30,8,FIRST,CONFIRMED,https://www.transfermarkt.de/real-betis-sevilla/kader/verein/150/saison_id/2026/plus/1,2aaeb64f077be646ab6ba33019bafa8f7b5b68e0e5fcd67c1dde6bed8f42133c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
257159,255312,2001-09-26,917566,1376425,2024-07-01,2027-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376425,2025-07-01,2026-06-30,0,0,,,,,,,,,,
257500,0,2006-05-08,1384542,1376446,2024-07-01,2028-06-30,36,FIRST,CONFIRMED,https://www.transfermarkt.de/oskar-hill/profil/spieler/984474,e7131e7872af750fcfe567b9e524ddf31ee73385453f4e1b234940d3020ca4ee,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376446,2025-07-01,2026-06-30,-1,0,5712995,,,,,,,,,
258546,278928,2005-05-08,917553,1769492,2026-07-13,2028-06-30,20,FIRST,CONFIRMED,https://www.transfermarkt.de/alex-jimenez/profil/spieler/741257,e1286580d6bd8225e0c02187e28a634269dbc79f048dd609e9cf979469fce036,2026-09-12,917553,2027-06-30,REPLACE_EXPIRED_LOAN,1769474,2025-07-01,2026-06-30,18500000,0,,,,,,,,,,
259041,255703,2000-03-10,917520,458755,2026-09-10,2028-06-30,18,FIRST,CONFIRMED,https://www.transfermarkt.de/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2026,b7bb2a6732c6fd36f5bc04c1a381201e6b000a9931eb01f1c8cd74786f19bd7c,2026-09-12,0,,SQUAD,0,,,0,0,6581821,,,,,,,,,
259494,257126,2003-03-30,917515,917513,2026-01-19,2028-06-30,28,FIRST,CONFIRMED,https://www.transfermarkt.de/teddy-sharman-lowe/profil/spieler/731466,0a020b0d44496089b9af6ee844b18ed8e110def21e494d3a38ba5efb2d47a32b,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917513,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
260010,236976,1998-10-30,2883604,1376278,2023-07-01,2026-06-30,17,FIRST,CONFIRMED,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
260251,264880,2003-09-08,917530,917530,2026-07-11,2031-06-30,17,FIRST,CONFIRMED,https://www.transfermarkt.de/coventry-city/kader/verein/990/saison_id/2026/plus/1,f8b6df3a235487785b5388c90b2e9ed50f43a330cba1ff3e2ab5138484452aae,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
261112,258444,2001-07-01,917506,917535,2025-07-01,2030-06-30,29,FIRST,CONFIRMED,https://www.transfermarkt.de/crystal-palace/kader/verein/873/saison_id/2026/plus/1,5b0d8110693231bc9cfcbf4e744171ea18f83dc20ff4c35e294cf84c098ae7ac,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
261545,264509,2004-01-16,917534,1769488,2022-01-26,2029-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/james-abankwah/profil/spieler/648032,d20d8335e342a6217d037b5ab28c34a0f58f0f3e4e57ac1540d176694d2e3ca1,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769488,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
262604,270409,2004-04-10,917518,917514,2024-07-01,2031-06-30,26,FIRST,CONFIRMED,https://www.transfermarkt.de/tottenham-hotspur/kader/verein/148/saison_id/2026/plus/1,007fc11048dc50b4cfd2c580b82958bb7cc02f984af0af71c4079e53b5c71390,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
263376,240916,1997-10-08,655362,1376266,2025-07-01,2029-06-30,77,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
265015,0,2005-08-23,262150,790530,2025-07-01,2026-06-30,8,RESERVE,CONFIRMED,https://www.transfermarkt.de/fc-hradec-kralove/kader/verein/1897/saison_id/2026/plus/1,9f165382686e89ef721bef5137a1368d6a21993eeb3b6a2f26d9e63870638938,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
265235,236758,1999-03-22,262154,1769492,2023-08-10,2028-06-30,53,FIRST,CONFIRMED,https://www.transfermarkt.de/oliver-christensen/profil/spieler/471936,bcd15874d6872e8fd236de37585b8d24603818d674ddc1077f823147cc6110e7,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769492,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
265237,270033,2003-10-06,262154,1376261,2025-07-01,2029-06-30,15,FIRST,CONFIRMED,https://www.transfermarkt.de/tim-oermann/profil/spieler/696164,b26c447668eb674e256eb402d015e715b14d85d6dadffb3edbe45084604d9ce2,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376261,2025-07-01,2026-06-30,0,0,,,,,,,,,,
265834,75839,2004-09-04,917573,917553,2025-01-01,2027-06-30,47,FIRST,CONFIRMED,https://www.transfermarkt.de/ben-winterburn/profil/spieler/854721,1c0813223850ba7cb02d7cc0acf493caa11bbebc946d196abeae8d51d8a7eb2d,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917553,2025-07-01,2026-06-30,-1,0,5909618,,,,,,,,,
266196,0,2005-01-23,1376571,1376272,2024-07-01,2027-06-30,40,RESERVE,CONFIRMED,https://www.transfermarkt.de/peter-reinhardt/profil/spieler/907479,6a15703847b061a79939d6e85c5d52483339612fd75667ba8ab2fdf492d50a4d,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376272,2025-07-01,2026-06-30,-1,0,5915259,,,,,,,,,
266377,74981,2003-07-23,262193,3145826,2024-07-01,2028-06-30,27,FIRST,CONFIRMED,https://www.transfermarkt.de/trabzonspor/kader/verein/449/saison_id/2026/plus/1,46d6b6df3f94c27fce5372bec00addc6ddbe5736f874af98f7a926a67acd515f,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
266490,218659,1995-09-18,917522,917532,2022-07-01,2027-06-30,3,FIRST,CONFIRMED,https://www.transfermarkt.de/hull-city/kader/verein/3008/saison_id/2026/plus/1,95d27e3b77eef2306101f2b6eab92a02d56308a31e0d34299be2fa82dcf331db,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917523,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
266703,0,2007-10-02,1376438,1376433,2022-07-01,2028-06-30,34,FIRST,CONFIRMED,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
266864,275067,2004-01-30,917539,1769500,2024-07-01,2029-06-30,22,FIRST,CONFIRMED,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
267421,0,2005-10-21,1376434,1376265,2026-07-01,2027-06-30,24,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1,2026-09-12,1376434,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
267781,230839,1997-02-07,917551,3145777,2024-07-01,2026-06-30,3,FIRST,CONFIRMED,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
267822,271977,2003-09-03,917613,917509,2024-07-01,2027-06-30,95,FIRST,CONFIRMED,https://www.transfermarkt.de/harvey-davies/profil/spieler/706815,48240c4cb366f376333d8b6e2c72e4546e6298051055bccfac91e700abfc4a35,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917509,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
267997,0,2006-11-12,1378815,1376348,2021-07-01,2027-06-30,29,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376348,2025-01-01,2026-06-30,0,0,,,,,,,,,,
268107,0,1999-02-11,1378814,1376347,2022-07-01,2026-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-meppen/kader/verein/247/saison_id/2026/plus/1,bb6dac7a3a8a8d7c79b23424ccb65850442347058ab16c823460c547dc72588a,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
268481,80194,2003-12-31,1376539,1376436,2024-07-01,2027-06-30,17,FIRST,CONFIRMED,https://www.transfermarkt.de/ssv-jahn-regensburg/kader/verein/109/saison_id/2026/plus/1,910d9ceb2a6fd8df9083100aef021ed429578cccc99acb9d4ad7d388c93d13bd,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376421,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
268671,275284,2004-03-11,1376414,1376420,2018-07-01,2027-06-30,1,FIRST,CONFIRMED,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376420,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
268785,278965,2005-01-16,262169,786450,2023-10-20,2029-06-30,30,FIRST,CONFIRMED,https://www.transfermarkt.de/viktor-baier/profil/spieler/947524,ae2cf7afc4db57c57039dc11d56fad8c5d2adeb5cfa02d64b0ee64675e5da4f8,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,786450,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
269516,274989,2004-01-07,1376358,1376258,2023-07-01,2027-06-30,46,FIRST,CONFIRMED,https://www.transfermarkt.de/nicolas-ortegel/profil/spieler/666167,0135239d27bf105ec3373829905d7cc47cc581e59234b030a738add510aed966,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376258,2025-07-01,2026-06-30,0,0,5713972,,,,,,,,,
269565,244707,2000-06-06,1376467,1376282,2023-07-01,2027-06-30,26,FIRST,CONFIRMED,https://www.transfermarkt.de/ekin-celebi/profil/spieler/520908,85802c27baa2244160f804c254f4dff73a8f18f7ba5f3dd3b81b7114dbfa799d,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376282,2025-07-01,2026-06-30,-1,0,5912625,,,,,,,,,
269629,0,2003-03-16,3355040,786439,2021-07-01,2026-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
269699,76291,2006-06-29,1376291,1376421,2023-07-01,2026-06-30,41,FIRST,CONFIRMED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
269708,0,2005-10-01,1376291,1376540,2026-07-01,2027-06-30,21,RESERVE,CONFIRMED,https://www.transfermarkt.de/wurzburger-kickers/kader/verein/1557/saison_id/2026/plus/1,9dbdd312708d7d42a15f61c7f3845b1923e56748dcb9145650ba0c4e99195940,2026-09-12,1376291,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
269921,270210,1999-11-18,3346467,1376283,2025-07-01,2026-06-30,18,FIRST,CONFIRMED,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
269972,0,2006-05-22,3354941,1769483,2021-07-01,2029-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3355005,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
270191,0,2002-07-16,3342339,2490381,2024-07-01,2030-06-30,94,FIRST,CONFIRMED,https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1,37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
270570,70524,2001-02-14,2570652,1769510,2024-01-27,2027-06-30,99,FIRST,CONFIRMED,https://www.transfermarkt.de/franz-stolz/profil/spieler/462699,011a6374ff338d0dd71eb2a82712db1b13878d0e82458b71c51dc1ef6ffdcc1a,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769510,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
270953,274099,1999-09-21,2555910,2494468,2026-07-01,2027-06-30,77,FIRST,CONFIRMED,https://www.transfermarkt.de/academico-viseu-fc/kader/verein/7788/saison_id/2026/plus/1,340241555ec1793a42690aa5ffe614fb73194989e73960db5786f409bd3783e4,2026-09-12,2555910,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
271020,73400,1999-05-07,2555907,917509,2025-07-01,2027-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-liverpool/kader/verein/31/saison_id/2026/plus/1,03f6f6108aec08d5028c45b59b341f94eb0a4ac80c8d3246a9cf1767419f8789,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
271154,270514,2001-08-02,1376436,1376283,2023-07-01,2026-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
271442,257081,2002-03-08,1376406,1376258,2024-07-01,2026-06-30,34,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
271547,240941,2000-08-05,262159,3145777,2023-07-01,2027-06-30,19,FIRST,CONFIRMED,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
271915,276312,1998-07-11,1376282,1376444,2026-09-01,2027-06-30,37,FIRST,CONFIRMED,https://www.transfermarkt.de/jannik-mause/profil/spieler/331515,9c0257ff00d3d3df4bd27462d67a65fe0a1ca8a64da2006c3f43939a5065fcf5,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376257,2025-07-01,2026-06-30,600000,0,6556114,,,,,,,,,
271919,239666,1999-07-25,1376282,1376373,2022-07-01,2026-06-30,26,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-magdeburg/kader/verein/187/saison_id/2026/plus/1,d0ff31a4349276164899e3293cd9c2c30e400169104ef2ece40cfdb9b3d70c93,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
271938,0,2007-04-28,1376282,1376259,2022-07-01,2026-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
272306,263025,2002-04-08,1376420,1376442,2023-07-01,2026-06-30,18,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
272328,268652,2005-08-06,1376420,1376283,2020-07-01,2026-06-30,19,FIRST,CONFIRMED,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
272442,188538,1991-02-16,1179721,1179681,2024-07-01,2026-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/le-havre-ac/kader/verein/738/saison_id/2026/plus/1,c689367405332b2d53df382c7e86172b8f1c4f1721cf694d45fd4f70cea2659b,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
272456,73430,2006-06-15,458763,458763,2026-08-27,2030-06-30,26,FIRST,CONFIRMED,https://www.transfermarkt.de/kvc-westerlo/kader/verein/968/saison_id/2026/plus/1,4b321535def794641a57896ea3b395b11fb16964a25bb51fab6f75bf5e2a3382,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
272485,0,2006-10-23,458787,458787,2026-09-03,2030-06-30,30,FIRST,CONFIRMED,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
272744,257273,2001-11-18,1376276,1376263,2020-07-13,2027-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/jan-olschowsky/profil/spieler/455922,82c624ed1134bf135ec2b16a035f2e974970a1e87dae5886de67688025586688,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376263,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
272755,73294,2003-05-10,1376276,1376373,2024-07-01,2027-06-30,29,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-magdeburg/kader/verein/187/saison_id/2026/plus/1,d0ff31a4349276164899e3293cd9c2c30e400169104ef2ece40cfdb9b3d70c93,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376373,2025-07-01,2026-06-30,0,0,,,,,,,,,,
272764,73995,2006-05-19,1376276,1376288,2026-09-01,2029-06-30,37,FIRST,CONFIRMED,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
272837,255216,2001-02-05,1179687,1179654,2023-07-25,2027-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/eros-maddy/profil/spieler/412934,826a641f1338a546b3607c71c027a177235ef4092c6ae92169c9dcd05c176dac,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1179654,2025-07-01,2026-06-30,-1,0,5909130,,,,,,,,,
273077,248823,1999-01-27,1376280,1376278,2025-07-01,2026-06-30,44,FIRST,CONFIRMED,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
273631,256282,1993-02-24,1376406,1376406,2026-09-07,2027-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
273633,260014,2002-01-04,1376287,1376283,2023-07-01,2026-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
273729,263949,2003-05-16,262147,1769483,2024-07-01,2029-06-30,6,FIRST,CONFIRMED,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
274071,266728,2000-04-19,2555909,1769528,2026-07-01,2029-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1,a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16,2026-09-12,2555909,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
274305,279115,2005-02-25,1376258,1376270,2020-07-01,2028-06-30,21,FIRST,CONFIRMED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376270,2024-07-01,2026-06-30,0,0,,,,,,,,,,
274307,271721,2003-09-04,1376258,1179667,2025-07-01,2030-06-30,21,FIRST,CONFIRMED,https://www.transfermarkt.de/pape-demba-diop/profil/spieler/949113,a4768b7ac757f0d8ca87be20adc22e5bc1aa5b36f522938400e5b85acce953c4,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1179667,2025-07-01,2026-06-30,-1,0,6102628,,,,,,,,,
274314,270012,1999-09-03,1376258,1376260,2026-07-01,2028-06-30,7,FIRST,CONFIRMED,https://www.transfermarkt.de/henri-koudossou/profil/spieler/515624,961798a2aacf8ef3e338b66a39753eaf489e2b3ba4ea80fad1ad97c945f2ed72,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376431,2025-07-01,2026-06-30,0,0,6381580,,,,,,,,,
274322,74749,2007-08-10,1376258,2228241,2026-01-30,2028-06-30,18,FIRST,CONFIRMED,https://www.transfermarkt.de/artem-stepanov/profil/spieler/1045344,4cc32447525983f5deb11caf5d8efdb89a44cae2f8742637ceb52a4bcbe2b12e,2026-09-12,1376261,2027-06-30,REPLACE_EXPIRED_LOAN,1376261,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
274803,264168,2004-03-03,1376278,1376276,2026-09-01,2029-06-30,44,FIRST,CONFIRMED,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
275098,0,2006-04-20,1376266,1376446,2025-07-01,2029-06-30,23,RESERVE,CONFIRMED,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
275171,248765,1999-08-27,1376426,1376302,2024-07-01,2026-06-30,32,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2026/plus/1,36e24e4c10d034372cc86f2815daf3eafd1f3551697053d3716bf14e8bbbab12,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
275403,209504,1993-01-12,1376288,1376425,2019-07-01,2026-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
275406,276660,2002-12-06,1376288,1376432,2026-07-01,2027-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,2026-09-12,1376288,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
275631,255036,2001-09-13,1376267,1376259,2022-07-01,2026-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
275639,263056,1998-11-29,1376267,1376268,2026-09-01,2028-06-30,44,FIRST,CONFIRMED,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
275646,262045,2004-02-25,1376267,1376442,2022-07-01,2026-06-30,2,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
275647,74102,2005-07-20,1376267,1179667,2026-08-14,2031-06-30,19,FIRST,CONFIRMED,https://www.transfermarkt.de/racing-strassburg/kader/verein/667/saison_id/2026/plus/1,fccce58645fe78054a145422d6552e5063a2af42aa0162b26c1d373f842bfa0c,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
275696,0,2005-09-07,1376267,1376432,2025-07-01,2027-06-30,19,RESERVE,CONFIRMED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
