player_tm_id,player,full_name,dob,club_tm_id,club,shirt_number,joined,contract_until,position,foot,height,nationality_text,loan_owner_tm_id,loan_owner,owner_contract_until,profile_notes,source_status,source,source_sha256,retrieved_at,snapshot_date,imported_at
1159156,Ahmad Abu Rasen,"Ahmad bin Saud bin Ahmad Abu Rasen, أحمد سعود أبو راسين",2003-11-02,475,VV St. Truiden,25,2026-08-17,,Torwart,rechts,"1,90 m",Saudi-Arabien,,,,"Name im Heimatland: Ahmad bin Saud bin Ahmad Abu Rasen, أحمد سعود أبو راسين Geb./Alter: 02.11.2003 (22) Geburtsort: Al-Zulfi, Riyadh Größe: 1,90 m Staatsbürgerschaft: Saudi-Arabien Position: Torwart Fuß: rechts Aktueller Verein: VV St. Truiden Im Team seit: 17.08.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/ahmad-abu-rasen/profil/spieler/1159156,cd3095717a4e261e11fc421c93aa85901a7595d3ede91fba44d2d8e8605c1003,2026-09-12T20:37:10.395077+00:00,2026-09-12,2026-09-12T20:37:10.428906+00:00
1159661,Eddy Doué,Eddy Gueladan Doué,2005-12-11,2431,CF Estrela Amadora,39,2026-01-23,2028-06-30,Mittelfeld - Defensives Mittelfeld,rechts,"1,80 m",Elfenbeinküste Frankreich,,,,"Name im Heimatland: Eddy Gueladan Doué Geb./Alter: 11.12.2005 (20) Geburtsort: Bangolo Größe: 1,80 m Staatsbürgerschaft: Elfenbeinküste Frankreich Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: FirstPlan Aktueller Verein: CF Estrela Amadora Im Team seit: 23.01.2026 Vertrag bis: 30.06.2028 Social Media:",CONFIRMED,https://www.transfermarkt.de/eddy-doue/profil/spieler/1159661,2ef40f54be46f36146d21ff726cc4edaa6c9b3109d1d9f45ce3cb69e08071f73,2026-09-12T20:37:11.646028+00:00,2026-09-12,2026-09-12T20:37:11.676051+00:00
1160023,Kevin Manthey,Kevin Simon Manthey,2007-05-29,187,1.FC Magdeburg,20,2026-07-01,,Sturm - Mittelstürmer,rechts,"1,92 m",Deutschland,,,,"Name im Heimatland: Kevin Simon Manthey Geb./Alter: 29.05.2007 (19) Geburtsort: Bremen Größe: 1,92 m Staatsbürgerschaft: Deutschland Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: Aaron Hunt ... Aktueller Verein: 1.FC Magdeburg Im Team seit: 01.07.2026 Vertrag bis: - 2. Verein: 1.FC Magdeburg II (#37)",CONFIRMED,https://www.transfermarkt.de/kevin-manthey/profil/spieler/1160023,11d86072549c875637cb55c0c45965a5956490c2b768b5eccf74f78da3c04275,2026-09-12T20:37:12.392724+00:00,2026-09-12,2026-09-12T20:37:12.421881+00:00
1160378,Souleymane Sagnan,,2005-05-06,826,RC Lens,31,2025-07-09,2030-06-30,Abwehr - Innenverteidiger,links,"1,87 m",Mali Frankreich,,,,"Geb./Alter: 06.05.2005 (21) Geburtsort: Saint-Denis Größe: 1,87 m Staatsbürgerschaft: Mali Frankreich Position: Abwehr - Innenverteidiger Fuß: links Spielerberater: BKS Management dwc ... Aktueller Verein: RC Lens Im Team seit: 09.07.2025 Vertrag bis: 30.06.2030 Letzte Verlängerung: 16.07.2026 Social Media:",CONFIRMED,https://www.transfermarkt.de/souleymane-sagnan/profil/spieler/1160378,22f80f1622b8b4b68d31004c9e6e9f8f0c52704056f406ba0668cc6aa7c4f118,2026-09-12T20:37:13.426003+00:00,2026-09-12,2026-09-12T20:37:13.456504+00:00
1161671,Viktor Vitályos,Vitályos Viktor Tamás,2007-07-18,197,AC Sparta Prag,15,2026-07-01,,Abwehr - Linker Verteidiger,links,"1,87 m",Ungarn,,,,"Name im Heimatland: Vitályos Viktor Tamás Geb./Alter: 18.07.2007 (19) Geburtsort: Budapest Größe: 1,87 m Staatsbürgerschaft: Ungarn Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: EM Sports Consulting Aktueller Verein: AC Sparta Prag Im Team seit: 01.07.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/viktor-vitalyos/profil/spieler/1161671,c2e298c1bed64f421ec2ddaddbdef039bb7480cdc1b236e0b1f5b7297125e4d9,2026-09-12T20:37:14.498194+00:00,2026-09-12,2026-09-12T20:37:14.583012+00:00
1166137,Adil Bourabaa,Adil Ali Mohamed Bourabaa,2005-03-09,1164,FC Le Mans,11,2026-02-01,2029-06-30,Mittelfeld - Zentrales Mittelfeld,rechts,"1,83 m",Algerien Frankreich,,,,"Name im Heimatland: Adil Ali Mohamed Bourabaa Geb./Alter: 09.03.2005 (21) Geburtsort: Drancy Größe: 1,83 m Staatsbürgerschaft: Algerien Frankreich Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: SBMC Aktueller Verein: FC Le Mans Im Team seit: 01.02.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/adil-bourabaa/profil/spieler/1166137,dd375337ec367d2fd15737ad48866a996210f5b613dedf6678c81536fb63b905,2026-09-12T20:37:16.013205+00:00,2026-09-12,2026-09-12T20:37:16.049250+00:00
1167216,Louis Mezerette,,2006-08-30,10820,AJ Auxerre B,,2025-07-01,2028-06-30,Torwart,rechts,"1,84 m",Frankreich,,,,"Geb./Alter: 30.08.2006 (20) Geburtsort: Le Mans Größe: 1,84 m Staatsbürgerschaft: Frankreich Position: Torwart Fuß: rechts Spielerberater: Gersh Aktueller Verein: AJ Auxerre B Im Team seit: 01.07.2025 Vertrag bis: 30.06.2028 Letzte Verlängerung: 07.06.2025 2. Verein: AJ Auxerre (#37) Social Media:",CONFIRMED,https://www.transfermarkt.de/louis-mezerette/profil/spieler/1167216,2f3e4c0da4bb9f2d47d491767dd62d9ff2b4f9768968b581613fcaf816bc41d1,2026-09-12T20:11:11.516365+00:00,2026-09-12,2026-09-12T20:37:16.120657+00:00
1173403,Kerem Fidan,,2006-04-07,152,Samsunspor,,2025-07-01,2029-06-30,Abwehr - Innenverteidiger,links,"1,89 m",Türkei,,,,"Geb./Alter: 07.04.2006 (20) Geburtsort: Samsun Größe: 1,89 m Staatsbürgerschaft: Türkei Position: Abwehr - Innenverteidiger Fuß: links Spielerberater: Lanice Management Aktueller Verein: Samsunspor Im Team seit: 01.07.2025 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/kerem-fidan/profil/spieler/1173403,9043130dcce26bde19d7fc606272268e854c2f8db2cb681c023d5cc4d0a619f0,2026-09-12T20:37:16.536108+00:00,2026-09-12,2026-09-12T20:37:16.569640+00:00
1173870,Boubakar Dembaga,,2006-06-07,172,Royal Charleroi SC,23,2026-07-15,,Mittelfeld - Defensives Mittelfeld,rechts,"1,91 m",Frankreich Mali,,,,"Geb./Alter: 07.06.2006 (20) Geburtsort: Aulnay-sous-Bois Größe: 1,91 m Staatsbürgerschaft: Frankreich Mali Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: Mickael Libong Aktueller Verein: Royal Charleroi SC Im Team seit: 15.07.2026 Vertrag bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/boubakar-dembaga/profil/spieler/1173870,dccf3a4475669d76f6de20b969b3c426861d0da9ef85bd7b338a07e71cae0768,2026-09-12T20:37:17.505286+00:00,2026-09-12,2026-09-12T20:37:17.531338+00:00
1174487,Jahelille Hall,,2007-11-25,14725,FC Groningen U21,53,2026-07-01,,Mittelfeld - Zentrales Mittelfeld,,,Niederlande,,,,Geb./Alter: 25.11.2007 (18) Staatsbürgerschaft: Niederlande Position: Mittelfeld - Zentrales Mittelfeld Spielerberater: Bundled Aktueller Verein: FC Groningen U21 Im Team seit: 01.07.2026 Vertrag bis: - 2. Verein: FC Groningen (#53),CONFIRMED,https://www.transfermarkt.de/jahelille-hall/profil/spieler/1174487,9f44543a4fd6cfcffb0df0ab971bf9111f5fe151396fcfaba2a61042aafca602,2026-09-12T20:11:12.514686+00:00,2026-09-12,2026-09-12T20:37:17.597289+00:00
1174744,Emmanuel Fully,Emmanuel Favor Fully,2006-03-20,24325,SK Artis Brünn,15,2026-07-26,2027-06-30,Abwehr - Linker Verteidiger,links,"1,91 m",Liberia,6541,SK Slavia Prag B,2029-06-30,"Name im Heimatland: Emmanuel Favor Fully Geb./Alter: 20.03.2006 (20) Größe: 1,91 m Staatsbürgerschaft: Liberia Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: Beyond Sports Group Aktueller Verein: SK Artis Brünn Im Team seit: 26.07.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufoption Ausgeliehen von: SK Slavia Prag B Vertrag dort bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/emmanuel-fully/profil/spieler/1174744,4222509c2acc73a339f098d03233538835a379f4ba75e55abeff0837dfe2b5a8,2026-09-12T20:37:18.770083+00:00,2026-09-12,2026-09-12T20:37:18.805582+00:00
1175508,Arda Yavuz,,2006-05-20,7160,Eyüpspor,3,2026-01-13,2030-06-30,Abwehr - Linker Verteidiger,links,"1,80 m",Türkei,,,,"Geb./Alter: 20.05.2006 (20) Geburtsort: Aydın Größe: 1,80 m Staatsbürgerschaft: Türkei Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: Gold and Foot Aktueller Verein: Eyüpspor Im Team seit: 13.01.2026 Vertrag bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/arda-yavuz/profil/spieler/1175508,69678ffe570da33311a4c61f54b40db04fefaccc416c8b004a1d0018d3d89d79,2026-09-12T20:37:19.478764+00:00,2026-09-12,2026-09-12T20:37:19.519343+00:00
1178714,Ethan Apkakou,,2006-10-15,133,SC Cambuur Leeuwarden,17,2026-01-01,2029-06-30,Mittelfeld - Defensives Mittelfeld,,"1,81 m",Frankreich,,,,"Geb./Alter: 15.10.2006 (19) Geburtsort: Courcouronnes Größe: 1,81 m Staatsbürgerschaft: Frankreich Position: Mittelfeld - Defensives Mittelfeld Spielerberater: Kemari Aktueller Verein: SC Cambuur Leeuwarden Im Team seit: 01.01.2026 Vertrag bis: 30.06.2029 Vertragsoption: vereinsseitig 1 Jahr Social Media:",CONFIRMED,https://www.transfermarkt.de/ethan-apkakou/profil/spieler/1178714,f7a58d8cf636e877b2e76d6c7ef63205900c6f6e645b18ce4c73f8d43de8e8ed,2026-09-12T20:37:20.538692+00:00,2026-09-12,2026-09-12T20:37:20.564226+00:00
1178758,Malick Yalcouyé,Malick Junior Yalcouyé,2005-11-18,1237,Brighton & Hove Albion,35,2024-07-12,2029-06-30,Mittelfeld - Zentrales Mittelfeld,rechts,"1,69 m",Elfenbeinküste Mali,,,,"Name im Heimatland: Malick Junior Yalcouyé Geb./Alter: 18.11.2005 (20) Geburtsort: Bandiagara Größe: 1,69 m Staatsbürgerschaft: Elfenbeinküste Mali Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: Unique Sports Group Aktueller Verein: Brighton & Hove Albion Im Team seit: 12.07.2024 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/malick-yalcouye/profil/spieler/1178758,cb2ba0eeb85806ed01672f7e8ff87ecd43abfaa06136be5260d485360fd7cf50,2026-09-12T20:37:21.457390+00:00,2026-09-12,2026-09-12T20:37:21.489436+00:00
1182538,Duarte Cunha,Duarte Lopes da Cunha,2008-01-25,10331,FC Porto B,57,2026-01-01,2031-06-30,Sturm - Rechtsaußen,rechts,"1,75 m",Portugal,,,,"Name im Heimatland: Duarte Lopes da Cunha Geb./Alter: 25.01.2008 (18) Geburtsort: Cerveira Größe: 1,75 m Staatsbürgerschaft: Portugal Position: Sturm - Rechtsaußen Fuß: rechts Spielerberater: AS1 Aktueller Verein: FC Porto B Im Team seit: 01.01.2026 Vertrag bis: 30.06.2031 Letzte Verlängerung: 08.05.2026 2. Verein: FC Porto (#57) 3. Verein: FC Porto UEFA U19",CONFIRMED,https://www.transfermarkt.de/duarte-cunha/profil/spieler/1182538,5343a0e0e5f5ebb4d58b0be26714a07b61c180ab76a1fae2da5017462c9bbda9,2026-09-12T20:11:19.620341+00:00,2026-09-12,2026-09-12T20:37:21.555725+00:00
1186235,Jorge Cestero,Jorge Cestero Sancho,2006-03-24,6767,Real Madrid Castilla,6,2025-07-01,2028-06-30,Mittelfeld - Zentrales Mittelfeld,rechts,"1,78 m",Spanien,,,,"Name im Heimatland: Jorge Cestero Sancho Geb./Alter: 24.03.2006 (20) Geburtsort: Zaragoza Größe: 1,78 m Staatsbürgerschaft: Spanien Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: Best of You Aktueller Verein: Real Madrid Castilla Im Team seit: 01.07.2025 Vertrag bis: 30.06.2028 2. Verein: Real Madrid (#29)",CONFIRMED,https://www.transfermarkt.de/jorge-cestero/profil/spieler/1186235,25083f20353cc9e697e648279615707613758b0e554be45d38271bc973622433,2026-09-12T20:11:22.622356+00:00,2026-09-12,2026-09-12T20:37:21.623851+00:00
1188619,Alessio Cacciamani,,2007-06-29,416,FC Turin,77,2025-07-01,2031-06-30,Mittelfeld - Linkes Mittelfeld,rechts,"1,75 m",Italien,,,,"Geb./Alter: 29.06.2007 (19) Geburtsort: Jesi Größe: 1,75 m Staatsbürgerschaft: Italien Position: Mittelfeld - Linkes Mittelfeld Fuß: rechts Spielerberater: FOOTBALL STARS ... Aktueller Verein: FC Turin Im Team seit: 01.07.2025 Vertrag bis: 30.06.2031 Letzte Verlängerung: 10.09.2026 Social Media:",CONFIRMED,https://www.transfermarkt.de/alessio-cacciamani/profil/spieler/1188619,b01ca4854428d8e73316745702645e60fba2ac21b3cd8954a3ea2636f42780fd,2026-09-12T20:11:25.548499+00:00,2026-09-12,2026-09-12T20:37:21.682798+00:00
1188771,Aymen Zouin,أيمن زوين,2006-12-29,3268,Casa Pia AC,21,2026-08-21,2027-06-30,Sturm - Linksaußen,rechts,"1,85 m",Marokko Italien,130,Parma Calcio 1913,2031-06-30,"Name im Heimatland: أيمن زوين Geb./Alter: 29.12.2006 (19) Größe: 1,85 m Staatsbürgerschaft: Marokko Italien Position: Sturm - Linksaußen Fuß: rechts Spielerberater: Gersh Aktueller Verein: Casa Pia AC Im Team seit: 21.08.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Parma Calcio 1913 Vertrag dort bis: 30.06.2031",CONFIRMED,https://www.transfermarkt.de/aymen-zouin/profil/spieler/1188771,4768a675cc657197c5b9a297b40c3bfe53b86d24866abeb0348c5412964c047e,2026-09-12T20:37:22.559239+00:00,2026-09-12,2026-09-12T20:37:22.595702+00:00
1189317,Amadou Cissé,,2006-02-27,12382,Amed SK,33,2026-07-08,2029-06-30,Abwehr - Innenverteidiger,rechts,"1,83 m",Guinea,,,,"Geb./Alter: 27.02.2006 (20) Geburtsort: Coyah Größe: 1,83 m Staatsbürgerschaft: Guinea Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: YPFC Aktueller Verein: Amed SK Im Team seit: 08.07.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/amadou-cisse/profil/spieler/1189317,ce66c5926dd5f5106631e334d4eab74b5014bcf8389ecaeeaf7b0a46adcdcb02,2026-09-12T20:37:23.423284+00:00,2026-09-12,2026-09-12T20:37:23.459412+00:00
1194905,Abdellah Ouazane,عبد الله وزان,2009-01-15,8817,Ajax Amsterdam II,,2025-07-01,2028-06-30,Mittelfeld - Offensives Mittelfeld,rechts,"1,84 m",Marokko Niederlande,,,,"Name im Heimatland: عبد الله وزان Geb./Alter: 15.01.2009 (17) Geburtsort: Amsterdam Größe: 1,84 m Staatsbürgerschaft: Marokko Niederlande Position: Mittelfeld - Offensives Mittelfeld Fuß: rechts Spielerberater: Forza Sports Group Aktueller Verein: Ajax Amsterdam II Im Team seit: 01.07.2025 Vertrag bis: 30.06.2028 Letzte Verlängerung: 04.08.2025 2. Verein: Ajax Amsterdam (#68) Ausrüster: adidas Social Media:",CONFIRMED,https://www.transfermarkt.de/abdellah-ouazane/profil/spieler/1194905,644c5a141d656b01e2a9c93fb9d177bc438384889ec809d93fcf8fdb28d9866d,2026-09-12T20:11:29.652501+00:00,2026-09-12,2026-09-12T20:37:23.534197+00:00
1197994,Hasanege Akdoğan,,2008-03-08,37951,Corum FK,23,2024-07-04,2027-06-30,Sturm - Mittelstürmer,rechts,,Türkei,,,,Geb./Alter: 08.03.2008 (18) Geburtsort: Çankırı Staatsbürgerschaft: Türkei Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: TM AGENCY Aktueller Verein: Corum FK Im Team seit: 04.07.2024 Vertrag bis: 30.06.2027 Social Media:,CONFIRMED,https://www.transfermarkt.de/hasanege-akdogan/profil/spieler/1197994,88cc0d43fd15aa9c6be7649a616dde5a6536fa3739930959420e221236bdb90f,2026-09-12T20:11:30.719377+00:00,2026-09-12,2026-09-12T20:37:23.598807+00:00
1200278,Afolabi Soliu,,2005-08-08,5225,FC Zbrojovka Brünn,,2026-09-08,2027-06-30,Sturm - Linksaußen,rechts,"1,80 m",Nigeria,697,FC Slovan Liberec,2029-06-30,"Geb./Alter: 08.08.2005 (21) Geburtsort: Lagos Größe: 1,80 m Staatsbürgerschaft: Nigeria Position: Sturm - Linksaußen Fuß: rechts Spielerberater: CSC AGENCY Aktueller Verein: FC Zbrojovka Brünn Im Team seit: 08.09.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: FC Slovan Liberec Vertrag dort bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/afolabi-soliu/profil/spieler/1200278,fe270cfeb1c89dff9e643a9efe470ee566682fe8025d4e83f2adc9094a61ce94,2026-09-12T20:11:32.612328+00:00,2026-09-12,2026-09-12T20:37:23.670110+00:00
1201580,Yusuf Yılmaz,,2006-04-29,6890,Basaksehir FK,,2023-09-04,2028-06-30,Torwart,rechts,"1,93 m",Türkei,,,,"Geb./Alter: 29.04.2006 (20) Geburtsort: İstanbul Größe: 1,93 m Staatsbürgerschaft: Türkei Position: Torwart Fuß: rechts Spielerberater: Yiğit Oruç Aktueller Verein: Basaksehir FK Im Team seit: 04.09.2023 Vertrag bis: 30.06.2028 Letzte Verlängerung: 14.08.2024 Social Media:",CONFIRMED,https://www.transfermarkt.de/yusuf-yilmaz/profil/spieler/1201580,38064759d5dc931e4b77a1ed74c5b7550b12f688ead189d4935efb04da299df6,2026-09-12T20:37:24.546640+00:00,2026-09-12,2026-09-12T20:37:24.577634+00:00
1204959,Roger Hinojo,Roger Hinojo Estrada,2005-02-21,714,Espanyol Barcelona,21,2025-07-01,2030-06-30,Abwehr - Linker Verteidiger,links,"1,80 m",Spanien,,,,"Name im Heimatland: Roger Hinojo Estrada Geb./Alter: 21.02.2005 (21) Geburtsort: Cabrianes Größe: 1,80 m Staatsbürgerschaft: Spanien Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: THE·TEAM Aktueller Verein: Espanyol Barcelona Im Team seit: 01.07.2025 Vertrag bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/roger-hinojo/profil/spieler/1204959,a4be811980e18cb3a937a03580b406ed9be80ed780aea032b6a3e232641a0158,2026-09-12T20:37:25.547432+00:00,2026-09-12,2026-09-12T20:37:25.584241+00:00
1210902,Nélio Batista,Nélio Francisco Santos Batista,2009-01-14,67837,CS Marítimo U23,68,2025-07-01,2028-06-30,Mittelfeld - Zentrales Mittelfeld,rechts,"1,73 m",Portugal,,,,"Name im Heimatland: Nélio Francisco Santos Batista Geb./Alter: 14.01.2009 (17) Geburtsort: Funchal Größe: 1,73 m Staatsbürgerschaft: Portugal Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Aktueller Verein: CS Marítimo U23 Im Team seit: 01.07.2025 Vertrag bis: 30.06.2028 Letzte Verlängerung: 24.07.2025 2. Verein: CS Marítimo (#68)",CONFIRMED,https://www.transfermarkt.de/nelio-batista/profil/spieler/1210902,3c33cdb42465e5b07b0c211218274c16dace8a4327bd2e18b36e66cd33f0cbf5,2026-09-12T20:11:33.535418+00:00,2026-09-12,2026-09-12T20:37:25.656640+00:00
1223297,Bilal Demirağ,,2009-04-27,11282,Alanyaspor,,2026-07-31,2029-06-30,Abwehr - Innenverteidiger,rechts,"1,81 m",Türkei,,,,"Geb./Alter: 27.04.2009 (17) Geburtsort: İzmir Größe: 1,81 m Staatsbürgerschaft: Türkei Position: Abwehr - Innenverteidiger Fuß: rechts Aktueller Verein: Alanyaspor Im Team seit: 31.07.2026 Vertrag bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/bilal-demirag/profil/spieler/1223297,b04bca90ecb1cfc9aadeb697c79583484f93be8d1e51f609cdba69ae261388b1,2026-09-12T20:37:26.449149+00:00,2026-09-12,2026-09-12T20:37:26.483825+00:00
1223956,Matheus Mattara,Matheus Mattara Colombo,2006-09-01,75337,FC Famalicão U23,36,2025-07-01,2031-06-30,Abwehr - Innenverteidiger,rechts,"1,91 m",Brasilien Italien,,,,"Name im Heimatland: Matheus Mattara Colombo Geb./Alter: 01.09.2006 (20) Geburtsort: São Paulo Größe: 1,91 m Staatsbürgerschaft: Brasilien Italien Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: specialfoot Aktueller Verein: FC Famalicão U23 Im Team seit: 01.07.2025 Vertrag bis: 30.06.2031 Letzte Verlängerung: 16.07.2026 2. Verein: FC Famalicão (#36)",CONFIRMED,https://www.transfermarkt.de/matheus-mattara/profil/spieler/1223956,b86b894e86d3ecca86aaf2a9ea95dd9a203fd44e9a41ced449532692b8795127,2026-09-12T20:11:36.527340+00:00,2026-09-12,2026-09-12T20:37:26.553057+00:00
1231230,Thomás De Martis,Thomás de Martis de la Rosa,2008-06-26,130,Parma Calcio 1913,25,2026-08-18,2027-06-30,Sturm - Mittelstürmer,rechts,"1,85 m",Argentinien,333,CA Lanús,2027-12-31,"Name im Heimatland: Thomás de Martis de la Rosa Geb./Alter: 26.06.2008 (18) Geburtsort: Mar del Plata Größe: 1,85 m Staatsbürgerschaft: Argentinien Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: Interplayers Aktueller Verein: Parma Calcio 1913 Im Team seit: 18.08.2026 Vertrag bis: 30.06.2027 Vertragsoption: ein weiteres Jahr Ausgeliehen von: CA Lanús Vertrag dort bis: 31.12.2027 2. Verein: Parma Calcio 1913 U20 (#32) Social Media:",CONFIRMED,https://www.transfermarkt.de/thomas-de-martis/profil/spieler/1231230,8c5a9fb5d873c08a49b36f318dbcc534a1dadcb0fb91e6bc93ed6923953c9f83,2026-09-12T20:37:27.543887+00:00,2026-09-12,2026-09-12T20:37:27.586499+00:00
1231993,Adrian Lahdo,Adrian Adriano Lahdo,2007-12-26,1047,Como 1907,15,2026-02-02,2031-06-30,Mittelfeld - Zentrales Mittelfeld,rechts,"1,79 m",Schweden Libanon,,,,"Name im Heimatland: Adrian Adriano Lahdo Geb./Alter: 26.12.2007 (18) Größe: 1,79 m Staatsbürgerschaft: Schweden Libanon Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: HCM Sports ... Aktueller Verein: Como 1907 Im Team seit: 02.02.2026 Vertrag bis: 30.06.2031",CONFIRMED,https://www.transfermarkt.de/adrian-lahdo/profil/spieler/1231993,0fdeca68f6b0ffefb38e184f538785158e795113688a79329b12d2880d0da19d,2026-09-12T20:37:28.465312+00:00,2026-09-12,2026-09-12T20:37:28.589812+00:00
1232057,Paco Cortés,Francisco Cortés Gracia,2007-08-11,3368,UD Levante,27,2025-07-01,2028-06-30,Sturm - Linksaußen,rechts,"1,78 m",Spanien,,,,"Name im Heimatland: Francisco Cortés Gracia Geb./Alter: 11.08.2007 (19) Geburtsort: Granada Größe: 1,78 m Staatsbürgerschaft: Spanien Position: Sturm - Linksaußen Fuß: rechts Spielerberater: LIAN Sports Group Aktueller Verein: UD Levante Im Team seit: 01.07.2025 Vertrag bis: 30.06.2028 Ausrüster: adidas",CONFIRMED,https://www.transfermarkt.de/paco-cortes/profil/spieler/1232057,50fd10b2d67a4287edb6382c3eb0eb4894a398615fe23d01ca94132c01129a40,2026-09-12T20:37:29.668279+00:00,2026-09-12,2026-09-12T20:37:29.714177+00:00
1233701,José Neto,José Pedro Formoso Neto,2008-04-19,10330,Benfica Lissabon B,62,2025-11-01,2031-06-30,Abwehr - Linker Verteidiger,links,"1,84 m",Portugal,,,,"Name im Heimatland: José Pedro Formoso Neto Geb./Alter: 19.04.2008 (18) Geburtsort: Aljustrel Größe: 1,84 m Staatsbürgerschaft: Portugal Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: CAA Stellar Aktueller Verein: Benfica Lissabon B Im Team seit: 01.11.2025 Vertrag bis: 30.06.2031 Letzte Verlängerung: 24.04.2026 2. Verein: Benfica Lissabon (#62) 3. Verein: SL Benfica Youth League (#15) 4. Verein: Benfica Lissabon U23",CONFIRMED,https://www.transfermarkt.de/jose-neto/profil/spieler/1233701,02fdf1e26d68a1148c75b6894907718a9c82d290e9f83196d7bd06c685aaa248,2026-09-12T20:11:41.595917+00:00,2026-09-12,2026-09-12T20:37:29.798928+00:00
1236856,Nico Guillén,Nicolás Guillén Peguero,2008-01-30,8519,FC Sevilla Atlético,10,2024-07-01,2029-06-30,Mittelfeld - Zentrales Mittelfeld,links,"1,85 m",Spanien,,,,"Name im Heimatland: Nicolás Guillén Peguero Geb./Alter: 30.01.2008 (18) Größe: 1,85 m Staatsbürgerschaft: Spanien Position: Mittelfeld - Zentrales Mittelfeld Fuß: links Spielerberater: AS1 Aktueller Verein: FC Sevilla Atlético Im Team seit: 01.07.2024 Vertrag bis: 30.06.2029 Letzte Verlängerung: 30.01.2026 2. Verein: FC Sevilla (#27)",CONFIRMED,https://www.transfermarkt.de/nico-guillen/profil/spieler/1236856,95331918bf6249d0f586318e87a537aa07fceabab78de1a0f6b706c93a162f88,2026-09-12T20:11:42.749642+00:00,2026-09-12,2026-09-12T20:37:29.865812+00:00
1238634,Youssoupha Sanyang,,2005-08-31,24325,SK Artis Brünn,,2026-09-08,2027-06-30,Sturm - Linksaußen,links,"1,75 m",Gambia Senegal,62,SK Slavia Prag,2030-06-30,"Geb./Alter: 31.08.2005 (21) Geburtsort: Kunkujang Größe: 1,75 m Staatsbürgerschaft: Gambia Senegal Position: Sturm - Linksaußen Fuß: links Spielerberater: Modoustic Sports Aktueller Verein: SK Artis Brünn Im Team seit: 08.09.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: SK Slavia Prag Vertrag dort bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/youssoupha-sanyang/profil/spieler/1238634,56607b29e8b1a55316020c2917a88f14c25af1aa8ac15bcbb10ce75b02b75682,2026-09-12T20:11:45.727556+00:00,2026-09-12,2026-09-12T20:37:29.937860+00:00
1240796,Matej Suryn,Matěj Šurýn,2004-09-22,37465,Bohemians Prag 1905 B,7,2024-02-08,,Mittelfeld - Linkes Mittelfeld,,,Tschechien,,,,Name im Heimatland: Matěj Šurýn Geb./Alter: 22.09.2004 (21) Staatsbürgerschaft: Tschechien Position: Mittelfeld - Linkes Mittelfeld Aktueller Verein: Bohemians Prag 1905 B Im Team seit: 08.02.2024 Vertrag bis: - 2. Verein: Bohemians Prag 1905 (#77),CONFIRMED,https://www.transfermarkt.de/matej-suryn/profil/spieler/1240796,c2d09e59a757203e0b70b32bd6cf6e44573cd9dca41a031f84181561cfac1a77,2026-09-12T20:11:46.755268+00:00,2026-09-12,2026-09-12T20:37:30.008610+00:00
